horizon,var_run_1,var_run_2,var_run_3,var_run_4,var_run_5,kurt_run_1,kurt_run_2,kurt_run_3,kurt_run_4,kurt_run_5
1,2.900299140602387,2.852650422033278,3.3350464313183545,2.9463998276640675,2.827969775362652,17.775827655761052,305.9994709272942,60.44759396480736,29.520127933597017,19.46253149026182
10,29.562976721117366,29.35559895334858,31.456625123334856,29.62206770273031,28.594766222621487,4.591142315563614,12.670693044037488,5.010057122891505,6.198561928852653,583.291556290414
100,302.4873073415168,294.73955388976594,301.0863587123779,311.18758913376604,307.36611621136115,1.2033680653628567,0.8763933131581525,1.9907062767123103,4.962243318504233,1.2060795015218604
1000,2945.009739110402,2922.127322757378,2992.231194211509,2946.6420529100083,2971.3838639814617,0.22966659872473905,27.38169121093113,0.44041975389912524,0.35904219733190423,0.37440896383873623
