horizon,k,p_path_count,p_empirical,abs_diff
50,29,2.580877359462582e-05,2.5e-05,8.087735946258205e-07
50,30,7.742632078387746e-06,5e-06,2.7426320783877458e-06
50,31,2.140819929508133e-06,5e-06,2.8591800704918674e-06
50,32,5.447622142051945e-07,0.0,5.447622142051945e-07
50,33,1.273470111129026e-07,0.0,1.273470111129026e-07
50,34,2.7288645238479135e-08,0.0,2.7288645238479135e-08
50,35,5.346346822232647e-09,0.0,5.346346822232647e-09
50,36,9.547047896844013e-10,0.0,9.547047896844013e-10
50,37,1.548169929217948e-10,0.0,1.548169929217948e-10
50,38,2.2698732044924804e-11,0.0,2.2698732044924804e-11
50,39,2.993239390539535e-12,0.0,2.993239390539535e-12
50,40,3.527746424564452e-13,0.0,3.527746424564452e-13
50,41,3.6875398166178944e-14,0.0,3.6875398166178944e-14
50,42,3.386516158118474e-15,0.0,3.386516158118474e-15
50,43,2.7002122190977863e-16,0.0,2.7002122190977863e-16
50,44,1.841053785748491e-17,0.0,1.841053785748491e-17
50,45,1.0520307347134232e-18,0.0,1.0520307347134232e-18
50,46,4.9007642921432767e-20,0.0,4.9007642921432767e-20
50,47,1.7875128117239912e-21,0.0,1.7875128117239912e-21
50,48,4.787980745689263e-23,0.0,4.787980745689263e-23
50,49,8.375476523071599e-25,0.0,8.375476523071599e-25
50,50,7.178979876918513e-27,0.0,7.178979876918513e-27
500,0,3.540136494495147e-78,0.0,3.540136494495147e-78
500,1,7.586006773918173e-76,0.0,7.586006773918173e-76
500,2,8.111608671825361e-74,0.0,8.111608671825361e-74
500,3,5.770830169384328e-72,0.0,5.770830169384328e-72
500,4,3.072967065197155e-70,0.0,3.072967065197155e-70
500,5,1.3064499980038189e-68,0.0,1.3064499980038189e-68
500,6,4.6192339215135027e-67,0.0,4.6192339215135027e-67
500,7,1.3970825860577575e-65,0.0,1.3970825860577575e-65
500,8,3.6897949013918275e-64,0.0,3.6897949013918275e-64
500,9,8.644662340403712e-63,0.0,8.644662340403712e-63
500,10,1.8190839467735237e-61,0.0,1.8190839467735237e-61
500,11,3.472796625658545e-60,0.0,3.472796625658545e-60
500,12,6.064991249810817e-59,0.0,6.064991249810817e-59
500,13,9.757304604091248e-58,0.0,9.757304604091248e-58
500,14,1.4546349006711543e-56,0.0,1.4546349006711543e-56
500,15,2.019864462074803e-55,0.0,2.019864462074803e-55
500,16,2.6240203502846774e-54,0.0,2.6240203502846774e-54
500,17,3.2017458391708834e-53,0.0,3.2017458391708834e-53
500,18,3.682007715046517e-52,0.0,3.682007715046517e-52
500,19,4.003145230043055e-51,0.0,4.003145230043055e-51
500,20,4.1260989763943767e-50,0.0,4.1260989763943767e-50
500,21,4.041892874835308e-49,0.0,4.041892874835308e-49
500,22,3.7715584812586615e-48,0.0,3.7715584812586615e-48
500,23,3.3592638895185835e-47,0.0,3.3592638895185835e-47
500,24,2.8613729916077942e-46,0.0,2.8613729916077942e-46
500,25,2.33488036115196e-45,0.0,2.33488036115196e-45
500,26,1.8281343487041444e-44,0.0,1.8281343487041444e-44
500,27,1.3754534623583564e-43,0.0,1.3754534623583564e-43
500,28,9.958002362686265e-43,0.0,9.958002362686265e-43
500,29,6.9460745544649e-42,0.0,6.9460745544649e-42
500,30,4.673715878789956e-41,0.0,4.673715878789956e-41
500,31,3.0368384281538418e-40,0.0,3.0368384281538418e-40
500,32,1.907514137684132e-39,0.0,1.907514137684132e-39
500,33,1.1593722291378879e-38,0.0,1.1593722291378879e-38
500,34,6.824707953874711e-38,0.0,6.824707953874711e-38
500,35,3.894261926333407e-37,0.0,3.894261926333407e-37
500,36,2.1557521377917075e-36,0.0,2.1557521377917075e-36
500,37,1.1586127319714506e-35,0.0,1.1586127319714506e-35
500,38,6.050049190632874e-35,0.0,6.050049190632874e-35
500,39,3.0715634352443823e-34,0.0,3.0715634352443823e-34
500,40,1.5171329396224934e-33,0.0,1.5171329396224934e-33
500,41,7.294924936163907e-33,0.0,7.294924936163907e-33
500,42,3.416704638468605e-32,0.0,3.416704638468605e-32
500,43,1.5596518848026121e-31,0.0,1.5596518848026121e-31
500,44,6.942476409299941e-31,0.0,6.942476409299941e-31
500,45,3.0150183263245456e-30,0.0,3.0150183263245456e-30
500,46,1.2781055948549704e-29,0.0,1.2781055948549704e-29
500,47,5.291124073533342e-29,0.0,5.291124073533342e-29
500,48,2.140070719027325e-28,0.0,2.140070719027325e-28
500,49,8.460454504376248e-28,0.0,8.460454504376248e-28
500,50,3.270569984120305e-27,0.0,3.270569984120305e-27
500,51,1.2367701620622999e-26,0.0,1.2367701620622999e-26
500,52,4.576729143675599e-26,0.0,4.576729143675599e-26
500,53,1.6579848973315376e-25,0.0,1.6579848973315376e-25
500,54,5.881898802438075e-25,0.0,5.881898802438075e-25
500,55,2.04415080458757e-24,0.0,2.04415080458757e-24
500,56,6.961585010521445e-24,0.0,6.961585010521445e-24
500,57,2.3240178531364816e-23,0.0,2.3240178531364816e-23
500,58,7.607437750784199e-23,0.0,7.607437750784199e-23
500,59,2.442484856547179e-22,0.0,2.442484856547179e-22
500,60,7.693827298123612e-22,0.0,7.693827298123612e-22
500,61,2.378419679982007e-21,0.0,2.378419679982007e-21
500,62,7.217462485106689e-21,0.0,7.217462485106689e-21
500,63,2.1505092302562785e-20,0.0,2.1505092302562785e-20
500,64,6.293119644790138e-20,0.0,6.293119644790138e-20
500,65,1.8090990099748352e-19,0.0,1.8090990099748352e-19
500,66,5.110117333370475e-19,0.0,5.110117333370475e-19
500,67,1.4186295880700128e-18,0.0,1.4186295880700128e-18
500,68,3.871428224586022e-18,0.0,3.871428224586022e-18
500,69,1.0387931633671814e-17,0.0,1.0387931633671814e-17
500,70,2.7411419596607457e-17,0.0,2.7411419596607457e-17
500,71,7.114835267529903e-17,0.0,7.114835267529903e-17
500,72,1.816824005815672e-16,0.0,1.816824005815672e-16
500,73,4.5651703003274415e-16,0.0,4.5651703003274415e-16
500,74,1.1289542769728673e-15,0.0,1.1289542769728673e-15
500,75,2.748197268516809e-15,0.0,2.748197268516809e-15
500,76,6.586375032629569e-15,0.0,6.586375032629569e-15
500,77,1.554335629221672e-14,0.0,1.554335629221672e-14
500,78,3.612549292092128e-14,0.0,3.612549292092128e-14
500,79,8.270320802511091e-14,0.0,8.270320802511091e-14
500,80,1.8652527095663415e-13,0.0,1.8652527095663415e-13
500,81,4.145006021258535e-13,0.0,4.145006021258535e-13
500,82,9.077129910665471e-13,0.0,9.077129910665471e-13
500,83,1.9591602251246987e-12,0.0,1.9591602251246987e-12
500,84,4.168213336107141e-12,0.0,4.168213336107141e-12
500,85,8.742739904977665e-12,0.0,8.742739904977665e-12
500,86,1.8080915584214605e-11,0.0,1.8080915584214605e-11
500,87,3.6874379565836684e-11,0.0,3.6874379565836684e-11
500,88,7.416778617219426e-11,0.0,7.416778617219426e-11
500,89,1.4714507818432117e-10,0.0,1.4714507818432117e-10
500,90,2.879839387321715e-10,0.0,2.879839387321715e-10
500,91,5.56075737269342e-10,0.0,5.56075737269342e-10
500,92,1.0594797043936067e-09,0.0,1.0594797043936067e-09
500,93,1.992017140058026e-09,0.0,1.992017140058026e-09
500,94,3.696433021293084e-09,0.0,3.696433021293084e-09
500,95,6.770308902157859e-09,0.0,6.770308902157859e-09
500,96,1.2240960291847914e-08,0.0,1.2240960291847914e-08
500,97,2.1849843702090833e-08,0.0,2.1849843702090833e-08
500,98,3.850796069362655e-08,0.0,3.850796069362655e-08
500,99,6.701385367462284e-08,0.0,6.701385367462284e-08
500,100,1.1516809424367326e-07,0.0,1.1516809424367326e-07
500,101,1.9547625614201966e-07,0.0,1.9547625614201966e-07
500,102,3.2771019412044473e-07,0.0,3.2771019412044473e-07
500,103,5.426989899858683e-07,0.0,5.426989899858683e-07
500,104,8.878495838917158e-07,0.0,8.878495838917158e-07
500,105,1.4350548376372225e-06,0.0,1.4350548376372225e-06
500,106,2.2918328606470468e-06,0.0,2.2918328606470468e-06
500,107,3.6167509229436704e-06,0.0,3.6167509229436704e-06
500,108,5.640409177447868e-06,0.0,5.640409177447868e-06
500,109,8.693474695515978e-06,5e-06,3.6934746955159774e-06
500,110,1.324343612706525e-05,1e-05,3.243436127065249e-06
500,111,1.994185362762721e-05,2e-05,5.814637237279148e-08
500,112,2.968385610132775e-05,2.5e-05,4.68385610132775e-06
500,113,4.368142667755437e-05,5e-05,6.318573322445633e-06
500,114,6.355154933914863e-05,6.5e-05,1.4484506608513595e-06
500,115,9.141949581954552e-05,7e-05,2.141949581954553e-05
500,116,0.00013003635181228459,8e-05,5.003635181228458e-05
500,117,0.00018290827507662006,0.00019,7.0917249233799545e-06
500,118,0.00025443293954362765,0.000265,1.056706045637234e-05
500,119,0.00035003619293757176,0.00037,1.996380706242824e-05
500,120,0.000476299248247196,0.000455,2.129924824719598e-05
500,121,0.0006410639232606888,0.000625,1.6063923260688793e-05
500,122,0.0008535007971281068,0.000815,3.850079712810681e-05
500,123,0.0011241230010955552,0.001145,2.0876998904444805e-05
500,124,0.0014647270901371808,0.001545,8.027290986281914e-05
500,125,0.0018882424659139886,0.001755,0.0001332424659139886
500,126,0.002408472533053557,0.00233,7.847253305355703e-05
500,127,0.0030397144905355356,0.003055,1.5285509464464404e-05
500,128,0.003796250574675518,0.004125,0.0003287494253244824
500,129,0.004691711673685358,0.00478,8.828832631464258e-05
500,130,0.005738324277815168,0.005795,5.6675722184831856e-05
500,131,0.006946063193429485,0.00696,1.3936806570515221e-05
500,132,0.008321744540180129,0.008645,0.00032325545981987114
500,133,0.009868105233468169,0.01002,0.0001518947665318307
500,134,0.01158292522606445,0.01158,2.9252260644492545e-06
500,135,0.013458255976951071,0.01371,0.000251744023048929
500,136,0.015479821738194774,0.015595,0.00011517826180522557
500,137,0.017626658329623245,0.017685,5.834167037675406e-05
500,138,0.019871046502028693,0.0196,0.0002710465020286934
500,139,0.022178783660023803,0.022765,0.000586216339976197
500,140,0.024509819085516103,0.024425,8.481908551610448e-05
500,141,0.026819254926400596,0.026405,0.00041425492640059444
500,142,0.029058689693896824,0.0294,0.000341310306103175
500,143,0.031177854876368823,0.031775,0.0005971451236311751
500,144,0.033126470806141874,0.032625,0.0005014708061418724
500,145,0.03485622740981233,0.03462,0.00023622740981233542
500,146,0.03632278100924671,0.03591,0.00041278100924671546
500,147,0.03748765153724004,0.03716,0.00032765153724004237
500,148,0.03831990634936024,0.038315,4.906349360241091e-06
500,149,0.03879752742562264,0.038675,0.00012252742562263857
500,150,0.03890837750398157,0.03976,0.000851622496018424
500,151,0.03865070612978302,0.03833,0.00032070612978301466
500,152,0.038033166652145504,0.038395,0.0003618333478544941
500,153,0.037074347324780495,0.03648,0.0005943473247804962
500,154,0.0358018511735589,0.03522,0.0005818511735588977
500,155,0.03425098757433562,0.034365,0.00011401242566438236
500,156,0.03246316129985107,0.03264,0.0001768387001489305
500,157,0.030484060474473433,0.030575,9.09395255265684e-05
500,158,0.02836175246675693,0.02809,0.00027175246675692835
500,159,0.026144796074476735,0.02556,0.0005847960744767358
500,160,0.02388046998588366,0.024365,0.0004845300141163404
500,161,0.021613202649158236,0.021685,7.179735084176381e-05
500,162,0.019383269042499054,0.018945,0.00043826904249905443
500,163,0.017225797378697675,0.01794,0.0007142026213023261
500,164,0.015170105531239849,0.015285,0.00011489446876015129
500,165,0.013239364827263867,0.013195,4.4364827263866646e-05
500,166,0.011450569407401195,0.01155,9.943059259880441e-05
500,167,0.009814773777772453,0.009625,0.00018977377777245306
500,168,0.008337550173464867,0.00807,0.0002675501734648658
500,169,0.007019611135055795,0.00702,3.888649442052722e-07
500,170,0.005857541056395297,0.00576,9.754105639529689e-05
500,171,0.004844582828597615,0.00487,2.541717140238514e-05
500,172,0.003971431272280603,0.003795,0.00017643127228060248
500,173,0.003226992875246997,0.003245,1.8007124753003072e-05
500,174,0.002599080468487114,0.002545,5.408046848711387e-05
500,175,0.0020750209781064464,0.002085,9.979021893553614e-06
500,176,0.0016421635175761244,0.0017,5.78364824238755e-05
500,177,0.0012882832438127468,0.001265,2.3283243812746712e-05
500,178,0.0010018831968335085,0.000975,2.6883196833508592e-05
500,179,0.0007724015707431518,0.000795,2.259842925684825e-05
500,180,0.0005903354862108375,0.000585,5.335486210837517e-06
500,181,0.0004472944489048177,0.000475,2.7705551095182285e-05
500,182,0.0003359974784944352,0.00036,2.4002521505564825e-05
500,183,0.00025022763035416963,0.000215,3.522763035416964e-05
500,184,0.00018475658110777586,0.0002,1.5243418892224147e-05
500,185,0.00013525037752136796,0.000175,3.974962247863204e-05
500,186,9.816559658808967e-05,0.000115,1.683440341191033e-05
500,187,7.06432329915817e-05,7e-05,6.432329915817032e-07
500,188,5.040577186861338e-05,7.5e-05,2.4594228131386613e-05
500,189,3.5661226356025804e-05,4e-05,4.338773643974199e-06
500,190,2.5016484353512836e-05,2.5e-05,1.648435351283447e-08
500,191,1.7401144688681333e-05,4e-05,2.259885531131867e-05
500,192,1.2002128814291366e-05,2e-05,7.997871185708635e-06
500,193,8.208709862624145e-06,0.0,8.208709862624145e-06
500,194,5.567173625535228e-06,1e-05,4.432826374464773e-06
500,195,3.744077207502813e-06,5e-06,1.2559227924971874e-06
500,196,2.496961111417692e-06,0.0,2.496961111417692e-06
500,197,1.6513622433741373e-06,1.5e-05,1.3348637756625862e-05
500,198,1.0830362764986226e-06,0.0,1.0830362764986226e-06
500,199,7.044011963444019e-07,0.0,7.044011963444019e-07
500,200,4.543387716421393e-07,0.0,4.543387716421393e-07
500,201,2.906218155493428e-07,0.0,2.906218155493428e-07
500,202,1.8436192966602582e-07,0.0,1.8436192966602582e-07
500,203,1.159884342867186e-07,0.0,1.159884342867186e-07
500,204,7.237093483856182e-08,0.0,7.237093483856182e-08
500,205,4.4784243997660546e-08,0.0,4.4784243997660546e-08
500,206,2.7485475685110668e-08,0.0,2.7485475685110668e-08
500,207,1.673028954745867e-08,0.0,1.673028954745867e-08
500,208,1.0100222879269346e-08,0.0,1.0100222879269346e-08
500,209,6.047706932494837e-09,0.0,6.047706932494837e-09
500,210,3.5915973823591793e-09,0.0,3.5915973823591793e-09
500,211,2.115565147361196e-09,0.0,2.115565147361196e-09
500,212,1.2359804466052268e-09,0.0,1.2359804466052268e-09
500,213,7.162220696625863e-10,0.0,7.162220696625863e-10
500,214,4.1166034845092575e-10,0.0,4.1166034845092575e-10
500,215,2.3468742788763747e-10,0.0,2.3468742788763747e-10
500,216,1.3271015267455686e-10,0.0,1.3271015267455686e-10
500,217,7.443650433095619e-11,0.0,7.443650433095619e-11
500,218,4.141323209500774e-11,0.0,4.141323209500774e-11
500,219,2.285426898393774e-11,0.0,2.285426898393774e-11
500,220,1.2510486203545138e-11,0.0,1.2510486203545138e-11
500,221,6.7930241829204394e-12,0.0,6.7930241829204394e-12
500,222,3.658791017441703e-12,0.0,3.658791017441703e-12
500,223,1.954792894648546e-12,0.0,1.954792894648546e-12
500,224,1.0359903669980496e-12,0.0,1.0359903669980496e-12
500,225,5.446349357932604e-13,0.0,5.446349357932604e-13
500,226,2.8402264350786337e-13,0.0,2.8402264350786337e-13
500,227,1.4692675453962473e-13,0.0,1.4692675453962473e-13
500,228,7.539662404007058e-14,0.0,7.539662404007058e-14
500,229,3.83803151694932e-14,0.0,3.83803151694932e-14
500,230,1.9380867225340355e-14,0.0,1.9380867225340355e-14
500,231,9.70841215369554e-15,0.0,9.70841215369554e-15
500,232,4.824315645340086e-15,0.0,4.824315645340086e-15
500,233,2.3781421084325137e-15,0.0,2.3781421084325137e-15
500,234,1.162937624453262e-15,0.0,1.162937624453262e-15
500,235,5.64148464628391e-16,0.0,5.64148464628391e-16
500,236,2.7148791124671364e-16,0.0,2.7148791124671364e-16
500,237,1.2960724876877467e-16,0.0,1.2960724876877467e-16
500,238,6.138062381666461e-17,0.0,6.138062381666461e-17
500,239,2.883751961739293e-17,0.0,2.883751961739293e-17
500,240,1.3440343964534921e-17,0.0,1.3440343964534921e-17
500,241,6.2142669189906565e-18,0.0,6.2142669189906565e-18
500,242,2.8503455702808382e-18,0.0,2.8503455702808382e-18
500,243,1.2969826404452491e-18,0.0,1.2969826404452491e-18
500,244,5.854646462431424e-19,0.0,5.854646462431424e-19
500,245,2.621789203001361e-19,0.0,2.621789203001361e-19
500,246,1.1647321372218591e-19,0.0,1.1647321372218591e-19
500,247,5.1331746012900905e-20,0.0,5.1331746012900905e-20
500,248,2.244285439158513e-20,0.0,2.244285439158513e-20
500,249,9.734250097554995e-21,0.0,9.734250097554995e-21
500,250,4.188508756262235e-21,0.0,4.188508756262235e-21
500,251,1.7879234873060197e-21,0.0,1.7879234873060197e-21
500,252,7.571308645224471e-22,0.0,7.571308645224471e-22
500,253,3.180719159823268e-22,0.0,3.180719159823268e-22
500,254,1.325597805078201e-22,0.0,1.325597805078201e-22
500,255,5.480622857970377e-23,0.0,5.480622857970377e-23
500,256,2.2479117190894122e-23,0.0,2.2479117190894122e-23
500,257,9.146589096016954e-24,0.0,9.146589096016954e-24
500,258,3.69206171151515e-24,0.0,3.69206171151515e-24
500,259,1.4784538348372855e-24,0.0,1.4784538348372855e-24
500,260,5.8731984757547115e-25,0.0,5.8731984757547115e-25
500,261,2.3145609756668807e-25,0.0,2.3145609756668807e-25
500,262,9.04874710770531e-26,0.0,9.04874710770531e-26
500,263,3.509400018957954e-26,0.0,3.509400018957954e-26
500,264,1.3502074748263554e-26,0.0,1.3502074748263554e-26
500,265,5.153352518474715e-27,0.0,5.153352518474715e-27
500,266,1.9511887892184073e-27,0.0,1.9511887892184073e-27
500,267,7.32870267539498e-28,0.0,7.32870267539498e-28
500,268,2.7306839925912007e-28,0.0,2.7306839925912007e-28
500,269,1.0093234513242036e-28,0.0,1.0093234513242036e-28
500,270,3.700852654855413e-29,0.0,3.700852654855413e-29
500,271,1.3461193104112994e-29,0.0,1.3461193104112994e-29
500,272,4.857058646284469e-30,0.0,4.857058646284469e-30
500,273,1.738476250161474e-30,0.0,1.738476250161474e-30
500,274,6.172587728675516e-31,0.0,6.172587728675516e-31
500,275,2.1740334961257137e-31,0.0,2.1740334961257137e-31
500,276,7.595613922799467e-32,0.0,7.595613922799467e-32
500,277,2.6324149335333895e-32,0.0,2.6324149335333895e-32
500,278,9.049771791026914e-33,0.0,9.049771791026914e-33
500,279,3.086097292792588e-33,0.0,3.086097292792588e-33
500,280,1.043919645470146e-33,0.0,1.043919645470146e-33
500,281,3.502729872955244e-34,0.0,3.502729872955244e-34
500,282,1.1658021917586598e-34,0.0,1.1658021917586598e-34
500,283,3.848736160576293e-35,0.0,3.848736160576293e-35
500,284,1.2603255737098426e-35,0.0,1.2603255737098426e-35
500,285,4.093689081523699e-36,0.0,4.093689081523699e-36
500,286,1.3188958329584346e-36,0.0,1.3188958329584346e-36
500,287,4.214689520952289e-37,0.0,4.214689520952289e-37
500,288,1.3359060535161274e-37,0.0,1.3359060535161274e-37
500,289,4.1998826002780874e-38,0.0,4.1998826002780874e-38
500,290,1.3096185645202114e-38,0.0,1.3096185645202114e-38
500,291,4.050366694392407e-39,0.0,4.050366694392407e-39
500,292,1.2424559282700779e-39,0.0,1.2424559282700779e-39
500,293,3.780070693517936e-40,0.0,3.780070693517936e-40
500,294,1.1406335766154705e-40,0.0,1.1406335766154705e-40
500,295,3.4136152559242656e-41,0.0,3.4136152559242656e-41
500,296,1.0132110918887176e-41,0.0,1.0132110918887176e-41
500,297,2.982612738027394e-42,0.0,2.982612738027394e-42
500,298,8.707627792227627e-43,0.0,8.707627792227627e-43
500,299,2.5211765131820083e-43,0.0,2.5211765131820083e-43
500,300,7.239378273565481e-44,0.0,7.239378273565481e-44
500,301,2.0615220522730368e-44,0.0,2.0615220522730368e-44
500,302,5.821800686882701e-45,0.0,5.821800686882701e-45
500,303,1.6304335728469234e-45,0.0,1.6304335728469234e-45
500,304,4.528130834363401e-46,0.0,4.528130834363401e-46
500,305,1.247091770775494e-46,0.0,1.247091770775494e-46
500,306,3.40592290337845e-47,0.0,3.40592290337845e-47
500,307,9.224044345119862e-48,0.0,9.224044345119862e-48
500,308,2.4771436344269015e-48,0.0,2.4771436344269015e-48
500,309,6.59655447725333e-49,0.0,6.59655447725333e-49
500,310,1.7418551684175847e-49,0.0,1.7418551684175847e-49
500,311,4.560668102884811e-50,0.0,4.560668102884811e-50
500,312,1.1840196036335563e-50,0.0,1.1840196036335563e-50
500,313,3.047864246687932e-51,0.0,3.047864246687932e-51
500,314,7.77912576156474e-52,0.0,7.77912576156474e-52
500,315,1.9685950906816893e-52,0.0,1.9685950906816893e-52
500,316,4.939286958988868e-53,0.0,4.939286958988868e-53
500,317,1.228700496332517e-53,0.0,1.228700496332517e-53
500,318,3.030352976130062e-54,0.0,3.030352976130062e-54
500,319,7.409640505897959e-55,0.0,7.409640505897959e-55
500,320,1.796176247635086e-55,0.0,1.796176247635086e-55
500,321,4.316578432233851e-56,0.0,4.316578432233851e-56
500,322,1.028395127821463e-56,0.0,1.028395127821463e-56
500,323,2.4288500586318498e-57,0.0,2.4288500586318498e-57
500,324,5.686593391241237e-58,0.0,5.686593391241237e-58
500,325,1.319789587066098e-58,0.0,1.319789587066098e-58
500,326,3.0363257371152567e-59,0.0,3.0363257371152567e-59
500,327,6.924255285164542e-60,0.0,6.924255285164542e-60
500,328,1.565195336672647e-60,0.0,1.565195336672647e-60
500,329,3.506907484685566e-61,0.0,3.506907484685566e-61
500,330,7.788067271184828e-62,0.0,7.788067271184828e-62
500,331,1.714248730385957e-62,0.0,1.714248730385957e-62
500,332,3.7397767052740115e-63,0.0,3.7397767052740115e-63
500,333,8.086003687078944e-64,0.0,8.086003687078944e-64
500,334,1.732715075802631e-64,0.0,1.732715075802631e-64
500,335,3.6797104808089985e-65,0.0,3.6797104808089985e-65
500,336,7.744288639457716e-66,0.0,7.744288639457716e-66
500,337,1.6151716874155132e-66,0.0,1.6151716874155132e-66
500,338,3.338203529781006e-67,0.0,3.338203529781006e-67
500,339,6.8367758764162185e-68,0.0,6.8367758764162185e-68
500,340,1.3874633396256447e-68,0.0,1.3874633396256447e-68
500,341,2.7900393926280243e-69,0.0,2.7900393926280243e-69
500,342,5.559101045461852e-70,0.0,5.559101045461852e-70
500,343,1.097465179320666e-70,0.0,1.097465179320666e-70
500,344,2.1466200143689103e-71,0.0,2.1466200143689103e-71
500,345,4.1599095930627337e-72,0.0,4.1599095930627337e-72
500,346,7.986614206334314e-73,0.0,7.986614206334314e-73
500,347,1.5190678317523478e-73,0.0,1.5190678317523478e-73
500,348,2.8622829834742515e-74,0.0,2.8622829834742515e-74
500,349,5.342615802145963e-75,0.0,5.342615802145963e-75
500,350,9.878387585192334e-76,0.0,9.878387585192334e-76
500,351,1.8092284954564713e-76,0.0,1.8092284954564713e-76
500,352,3.2821637072607253e-77,0.0,3.2821637072607253e-77
500,353,5.897534140120444e-78,0.0,5.897534140120444e-78
500,354,1.0495611605299099e-78,0.0,1.0495611605299099e-78
500,355,1.8499307376744485e-79,0.0,1.8499307376744485e-79
500,356,3.2292129650416742e-80,0.0,3.2292129650416742e-80
500,357,5.582312928763518e-81,0.0,5.582312928763518e-81
500,358,9.556313832560054e-82,0.0,9.556313832560054e-82
500,359,1.619972022550968e-82,0.0,1.619972022550968e-82
500,360,2.719238752139125e-83,0.0,2.719238752139125e-83
500,361,4.519510391366967e-84,0.0,4.519510391366967e-84
500,362,7.437394764009571e-85,0.0,7.437394764009571e-85
500,363,1.2117597136166715e-85,0.0,1.2117597136166715e-85
500,364,1.95460456160303e-86,0.0,1.95460456160303e-86
500,365,3.1212472060040555e-87,0.0,3.1212472060040555e-87
500,366,4.9340558877113296e-88,0.0,4.9340558877113296e-88
500,367,7.720865966757317e-89,0.0,7.720865966757317e-89
500,368,1.1958950002857797e-89,0.0,1.1958950002857797e-89
500,369,1.8334278750025896e-90,0.0,1.8334278750025896e-90
500,370,2.781996736973041e-91,0.0,2.781996736973041e-91
500,371,4.17781566199263e-92,0.0,4.17781566199263e-92
500,372,6.208965672777066e-93,0.0,6.208965672777066e-93
500,373,9.13153128435999e-94,0.0,9.13153128435999e-94
500,374,1.3289203282433753e-94,0.0,1.3289203282433753e-94
500,375,1.9136452726704605e-95,0.0,1.9136452726704605e-95
500,376,2.726508272231849e-96,0.0,2.726508272231849e-96
500,377,3.843353835809958e-97,0.0,3.843353835809958e-97
500,378,5.359779158782595e-98,0.0,5.359779158782595e-98
500,379,7.394192130095852e-99,0.0,7.394192130095852e-99
500,380,1.0090570463251108e-99,0.0,1.0090570463251108e-99
500,381,1.362056755444469e-100,0.0,1.362056755444469e-100
500,382,1.8184527363263852e-101,0.0,1.8184527363263852e-101
500,383,2.4010901479281627e-102,0.0,2.4010901479281627e-102
500,384,3.135352090486552e-103,0.0,3.135352090486552e-103
500,385,4.0486179127618556e-104,0.0,4.0486179127618556e-104
500,386,5.169404810891341e-105,0.0,5.169404810891341e-105
500,387,6.526158897470796e-106,0.0,6.526158897470796e-106
500,388,8.145684338153902e-107,0.0,8.145684338153902e-107
500,389,1.00512300316552e-107,0.0,1.00512300316552e-107
