horizon,k,p_empirical,p_markov_DP,p_iid_path_count,abs_diff_emp_vs_markov,abs_diff_emp_vs_iid
50,7,0.00016,0.00016339649554039258,8.871516854469647e-08,3.3964955403925667e-06,0.00015991128483145532
50,8,0.00035,0.00035005289206058935,4.768440309277423e-07,5.289206058935658e-08,0.00034952315596907226
50,9,0.00064,0.0006973569877930215,2.2252721443295016e-06,5.7356987793021476e-05,0.0006377747278556705
50,10,0.0013,0.001302263270551433,9.123615791751086e-06,2.2632705514329977e-06,0.0012908763842082488
50,11,0.00217,0.0022939584451693185,3.3176784697276296e-05,0.00012395844516931848,0.002136823215302724
50,12,0.00394,0.003830703338163563,0.0001078245502661479,0.00010929666183643683,0.003832175449733852
50,13,0.00639,0.006088694395981378,0.0003151794546241225,0.00030130560401862155,0.006074820545375877
50,14,0.00883,0.009241648338818019,0.0008329742729351728,0.00041164833881801935,0.007997025727064826
50,15,0.01439,0.013431681350321106,0.001999138255044412,0.0009583186496788937,0.012390861744955588
50,16,0.0192,0.01873449445777639,0.004373114932909655,0.00046550554222360777,0.014826885067090343
50,17,0.02467,0.025124351319120056,0.008746229865819357,0.00045435131912005544,0.015923770134180643
50,18,0.03264,0.03244612517619022,0.016034754754002307,0.00019387482380978094,0.016605245245997696
50,19,0.04067,0.04040209057724893,0.027005902743582753,0.000267909422751067,0.013664097256417245
50,20,0.04774,0.04855968076355297,0.04185914925255251,0.000819680763552974,0.005880850747447486
50,21,0.05658,0.056383111277933426,0.05979878464650503,0.00019688872206657243,0.0032187846465050324
50,22,0.06356,0.06328711549899856,0.07882567067039357,0.0002728845010014497,0.015265670670393569
50,23,0.06847,0.06870605296615434,0.0959616860335201,0.00023605296615433757,0.02749168603352009
50,24,0.0742,0.07216758002819375,0.10795689678771014,0.002032419971806254,0.03375689678771014
50,25,0.07295,0.07335805522539282,0.11227517265921848,0.0004080552253928199,0.03932517265921848
50,26,0.07166,0.07216758002819375,0.10795689678771091,0.0005075800281937465,0.036296896787710906
50,27,0.0695,0.06870605296615434,0.09596168603351941,0.0007939470338456656,0.026461686033519408
50,28,0.06363,0.06328711549899856,0.07882567067039288,0.0003428845010014503,0.015195670670392875
50,29,0.05556,0.056383111277933426,0.05979878464650461,0.0008231112779334276,0.004238784646504609
50,30,0.04742,0.04855968076355297,0.04185914925255259,0.0011396807635529749,0.005560850747447409
50,31,0.03899,0.04040209057724893,0.027005902743582562,0.001412090577248934,0.011984097256417435
50,32,0.03227,0.03244612517619022,0.01603475475400228,0.00017612517619022133,0.01623524524599772
50,33,0.02547,0.025124351319120056,0.008746229865819357,0.0003456486808799432,0.016723770134180645
50,34,0.01911,0.01873449445777639,0.004373114932909663,0.00037550554222360796,0.014736885067090335
50,35,0.01322,0.013431681350321106,0.0019991382550444262,0.00021168135032110548,0.011220861744955575
50,36,0.0095,0.009241648338818019,0.0008329742729351744,0.0002583516611819811,0.008667025727064825
50,37,0.00599,0.006088694395981378,0.0003151794546241214,9.869439598137863e-05,0.005674820545375879
50,38,0.00405,0.003830703338163563,0.00010782455026614694,0.00021929666183643668,0.003942175449733853
50,39,0.00214,0.0022939584451693185,3.317678469727583e-05,0.00015395844516931856,0.0021068232153027243
50,40,0.00146,0.001302263270551433,9.12361579175102e-06,0.000157736729448567,0.0014508763842082488
50,41,0.00052,0.0006973569877930215,2.2252721443295092e-06,0.00017735698779302157,0.0005177747278556704
50,42,0.00031,0.00035005289206058935,4.768440309277456e-07,4.005289206058935e-05,0.00030952315596907226
50,43,0.00012,0.00016339649554039258,8.871516854469647e-08,4.339649554039258e-05,0.00011991128483145531
50,44,5e-05,7.01755144846737e-05,1.411377681392893e-08,2.017551448467369e-05,4.9985886223186074e-05
50,45,4e-05,2.733412160250253e-05,1.8818369085238733e-09,1.2665878397497475e-05,3.999811816309148e-05
50,46,1e-05,9.460100249204772e-06,2.0454749005694006e-10,5.398997507952291e-07,9.999795452509944e-06
50,47,0.0,2.8201551734862893e-06,1.740829702612298e-11,2.8201551734862893e-06,1.740829702612298e-11
50,48,0.0,6.87802929218338e-07,1.088018564132682e-12,6.87802929218338e-07,1.088018564132682e-12
50,49,0.0,1.2426711810712406e-07,4.4408920985006716e-14,1.2426711810712406e-07,4.4408920985006716e-14
50,50,0.0,1.2846178876052903e-08,8.881784197001244e-16,1.2846178876052903e-08,8.881784197001244e-16
500,0,0.0,2.528668924639393e-78,3.054936363499709e-151,2.528668924639393e-78,3.054936363499709e-151
500,1,0.0,2.3346322887895144e-76,1.5274681817497212e-148,2.3346322887895144e-76,1.5274681817497212e-148
500,2,0.0,1.0945922158991376e-74,3.8110331134654088e-146,1.0945922158991376e-74,3.8110331134654088e-146
500,3,0.0,3.4732490095940526e-73,6.326314968350064e-144,3.4732490095940526e-73,6.326314968350064e-144
500,4,0.0,8.387583076537802e-72,7.860446348180073e-142,8.387583076537802e-72,7.860446348180073e-142
500,5,0.0,1.6436503440065356e-70,7.797562777392251e-140,1.6436503440065356e-70,7.797562777392251e-140
500,6,0.0,2.721558501834546e-69,6.432989291347925e-138,2.721558501834546e-69,6.432989291347925e-138
500,7,0.0,3.915073878675428e-68,4.539852442750836e-136,3.915073878675428e-68,4.539852442750836e-136
500,8,0.0,4.99324808537722e-67,2.7976840678457925e-134,4.99324808537722e-67,2.7976840678457925e-134
500,9,0.0,5.733846513599127e-66,1.5294006237550477e-132,5.733846513599127e-66,1.5294006237550477e-132
500,10,0.0,6.000535531192543e-65,7.509357062638962e-131,6.000535531192543e-65,7.509357062638962e-131
500,11,0.0,5.77899589797676e-64,3.34507723699367e-129,5.77899589797676e-64,3.34507723699367e-129
500,12,0.0,5.163162255241656e-63,1.3631189740752314e-127,5.163162255241656e-63,1.3631189740752314e-127
500,13,0.0,4.30814729971435e-62,5.116938918067468e-126,4.30814729971435e-62,5.116938918067468e-126
500,14,0.0,3.376316220120105e-61,1.7799637522128173e-124,3.376316220120105e-61,1.7799637522128173e-124
500,15,0.0,2.4974032765343466e-60,5.767082557170861e-123,2.4974032765343466e-60,5.767082557170861e-123
500,16,0.0,1.7508941199336155e-59,1.7481469001422975e-121,1.7508941199336155e-59,1.7481469001422975e-121
500,17,0.0,1.1677740398819688e-58,4.9770770568756704e-120,1.1677740398819688e-58,4.9770770568756704e-120
500,18,0.0,7.433562638036921e-58,1.3355156769288206e-118,7.433562638036921e-58,1.3355156769288206e-118
