horizon,k,p_path_count,p_empirical,abs_diff
500,686,2.200240078700552e-217,0.0,2.200240078700552e-217
500,687,8.033940657878665e-217,0.0,8.033940657878665e-217
500,688,2.921919822505761e-216,0.0,2.921919822505761e-216
500,689,1.0585225566808349e-215,0.0,1.0585225566808349e-215
500,690,3.8197503525974146e-215,0.0,3.8197503525974146e-215
500,691,1.3730414570861688e-214,0.0,1.3730414570861688e-214
500,692,4.916508270345583e-214,0.0,4.916508270345583e-214
500,693,1.7537386546894528e-213,0.0,1.7537386546894528e-213
500,694,6.231869585737484e-213,0.0,6.231869585737484e-213
500,695,2.2061117446477686e-212,0.0,2.2061117446477686e-212
500,696,7.7804102534076e-212,0.0,7.7804102534076e-212
500,697,2.733715951856161e-211,0.0,2.733715951856161e-211
500,698,9.569519272449627e-211,0.0,9.569519272449627e-211
500,699,3.337509703125962e-210,0.0,3.337509703125962e-210
500,700,1.1597392657519182e-209,0.0,1.1597392657519182e-209
500,701,4.015255779647148e-209,0.0,4.015255779647148e-209
500,702,1.3851302568086679e-208,0.0,1.3851302568086679e-208
500,703,4.761041581226686e-208,0.0,4.761041581226686e-208
500,704,1.6306344051167064e-207,0.0,1.6306344051167064e-207
500,705,5.5649812676108466e-207,0.0,5.5649812676108466e-207
500,706,1.8924848077919832e-206,0.0,1.8924848077919832e-206
500,707,6.413154462247039e-206,0.0,6.413154462247039e-206
500,708,2.16566121791373e-205,0.0,2.16566121791373e-205
500,709,7.287820757465915e-205,0.0,7.287820757465915e-205
500,710,2.4440040436134996e-204,0.0,2.4440040436134996e-204
500,711,8.16792741666711e-204,0.0,8.16792741666711e-204
500,712,2.720420754589516e-203,0.0,2.720420754589516e-203
500,713,9.029901394383823e-203,0.0,9.029901394383823e-203
500,714,2.9871774748474047e-202,0.0,2.9871774748474047e-202
500,715,9.848688859620549e-202,0.0,9.848688859620549e-202
500,716,3.236259823688533e-201,0.0,3.236259823688533e-201
500,717,1.0598979048183318e-200,0.0,1.0598979048183318e-200
500,718,3.459779372828548e-200,0.0,3.459779372828548e-200
500,719,1.1256527749731736e-199,0.0,1.1256527749731736e-199
500,720,3.650396396407647e-199,0.0,3.650396396407647e-199
500,721,1.1799481876230608e-198,0.0,1.1799481876230608e-198
500,722,3.80172667266442e-198,0.0,3.80172667266442e-198
500,723,1.2209602315739559e-197,0.0,1.2209602315739559e-197
500,724,3.9087003934350946e-197,0.0,3.9087003934350946e-197
500,725,1.247328843423911e-196,0.0,1.247328843423911e-196
500,726,3.967844794159451e-196,0.0,3.967844794159451e-196
500,727,1.258232363087897e-195,0.0,1.258232363087897e-195
500,728,3.9774685666133e-195,0.0,3.9774685666133e-195
500,729,1.2534285520628835e-194,0.0,1.2534285520628835e-194
500,730,3.9377347330824357e-194,0.0,3.9377347330824357e-194
500,731,1.2332593860781916e-193,0.0,1.2332593860781916e-193
500,732,3.8506184607023667e-193,0.0,3.8506184607023667e-193
500,733,1.198620089642757e-192,0.0,1.198620089642757e-192
500,734,3.719756175225588e-192,0.0,3.719756175225588e-192
500,735,1.1508958876686232e-191,0.0,1.1508958876686232e-191
500,736,3.550201222320062e-191,0.0,3.550201222320062e-191
500,737,1.0918724915912055e-190,0.0,1.0918724915912055e-190
500,738,3.348108319119772e-190,0.0,3.348108319119772e-190
500,739,1.0236281691626986e-189,0.0,1.0236281691626986e-189
500,740,3.1203735132240845e-189,0.0,3.1203735132240845e-189
500,741,9.484162224003511e-189,0.0,9.484162224003511e-189
500,742,2.874258032255112e-188,0.0,2.874258032255112e-188
500,743,8.685467812995723e-188,0.0,8.685467812995723e-188
500,744,2.6170233228550997e-187,0.0,2.6170233228550997e-187
500,745,7.862760814169228e-187,0.0,7.862760814169228e-187
500,746,2.3556011099576665e-186,0.0,2.3556011099576665e-186
500,747,7.0370998728432386e-186,0.0,7.0370998728432386e-186
500,748,2.0963170528017448e-185,0.0,2.0963170528017448e-185
500,749,6.227266648080754e-185,0.0,6.227266648080754e-185
500,750,1.8446802629954121e-184,0.0,1.8446802629954121e-184
500,751,5.449212333943761e-184,0.0,5.449212333943761e-184
500,752,1.605244338833128e-183,0.0,1.605244338833128e-183
500,753,4.715731746064899e-183,0.0,4.715731746064899e-183
500,754,1.3815393486249138e-182,0.0,1.3815393486249138e-182
500,755,4.0363543698714685e-182,0.0,4.0363543698714685e-182
500,756,1.17606891376774e-181,0.0,1.17606891376774e-181
500,757,3.417427022156186e-181,0.0,3.417427022156186e-181
500,758,9.903625658450145e-181,0.0,9.903625658450145e-181
500,759,2.862352506091806e-180,0.0,2.862352506091806e-180
500,760,8.25071050324557e-180,0.0,8.25071050324557e-180
500,761,2.3719430761623665e-179,0.0,2.3719430761623665e-179
500,762,6.800912082160823e-179,0.0,6.800912082160823e-179
500,763,1.9448463763550387e-178,0.0,1.9448463763550387e-178
500,764,5.547073228841367e-178,0.0,5.547073228841367e-178
500,765,1.5780040729694612e-177,0.0,1.5780040729694612e-177
500,766,4.477371056424424e-177,0.0,4.477371056424424e-177
500,767,1.2671087265514198e-176,0.0,1.2671087265514198e-176
500,768,3.5767249124310085e-176,0.0,3.5767249124310085e-176
500,769,1.0070314976453729e-175,0.0,1.0070314976453729e-175
500,770,2.828077965478103e-175,0.0,2.828077965478103e-175
500,771,7.922010619048391e-175,0.0,7.922010619048391e-175
500,772,2.213502666777402e-174,0.0,2.213502666777402e-174
500,773,6.169217671045994e-174,0.0,6.169217671045994e-174
500,774,1.7151035302827853e-173,0.0,1.7151035302827853e-173
500,775,4.7562594627008244e-173,0.0,4.7562594627008244e-173
500,776,1.315710662263788e-172,0.0,1.315710662263788e-172
500,777,3.630609822383872e-172,0.0,3.630609822383872e-172
500,778,9.993732521267769e-172,0.0,9.993732521267769e-172
500,779,2.7441599193808963e-171,0.0,2.7441599193808963e-171
500,780,7.516734652555816e-171,0.0,7.516734652555816e-171
500,781,2.0539584210743893e-170,0.0,2.0539584210743893e-170
500,782,5.5988803039841905e-170,0.0,5.5988803039841905e-170
500,783,1.5225174195692125e-169,0.0,1.5225174195692125e-169
500,784,4.13027832829212e-169,0.0,4.13027832829212e-169
500,785,1.1177809444340086e-168,0.0,1.1177809444340086e-168
500,786,3.0178577003730414e-168,0.0,3.0178577003730414e-168
500,787,8.128488410985616e-168,0.0,8.128488410985616e-168
500,788,2.1842083854677186e-167,0.0,2.1842083854677186e-167
500,789,5.855390055270255e-167,0.0,5.855390055270255e-167
500,790,1.5660271053116094e-166,0.0,1.5660271053116094e-166
500,791,4.1785785475267475e-166,0.0,4.1785785475267475e-166
500,792,1.112366377063269e-165,0.0,1.112366377063269e-165
500,793,2.9543451144154644e-165,0.0,2.9543451144154644e-165
500,794,7.828395541398264e-165,0.0,7.828395541398264e-165
500,795,2.069600381341827e-164,0.0,2.069600381341827e-164
500,796,5.458916337922334e-164,0.0,5.458916337922334e-164
500,797,1.4366023269902577e-163,0.0,1.4366023269902577e-163
500,798,3.772079372925666e-163,0.0,3.772079372925666e-163
500,799,9.881960759040175e-163,0.0,9.881960759040175e-163
500,800,2.583017553266004e-162,0.0,2.583017553266004e-162
500,801,6.736547484590802e-162,0.0,6.736547484590802e-162
500,802,1.7529801741021192e-161,0.0,1.7529801741021192e-161
500,803,4.551452773399781e-161,0.0,4.551452773399781e-161
500,804,1.1791260992260423e-160,0.0,1.1791260992260423e-160
500,805,3.0479748411368946e-160,0.0,3.0479748411368946e-160
500,806,7.8615309438159e-160,0.0,7.8615309438159e-160
500,807,2.0232576254978377e-159,0.0,2.0232576254978377e-159
500,808,5.195737553889919e-159,0.0,5.195737553889919e-159
500,809,1.3313701509615623e-158,0.0,1.3313701509615623e-158
500,810,3.4041572717288032e-158,0.0,3.4041572717288032e-158
500,811,8.685267129487765e-158,0.0,8.685267129487765e-158
500,812,2.2111746942792092e-157,0.0,2.2111746942792092e-157
500,813,5.617366526488157e-157,0.0,5.617366526488157e-157
500,814,1.42401903529023e-156,0.0,1.42401903529023e-156
500,815,3.602264700577773e-156,0.0,3.602264700577773e-156
500,816,9.09317791255996e-156,0.0,9.09317791255996e-156
500,817,2.29054807185737e-155,0.0,2.29054807185737e-155
500,818,5.757715247395266e-155,0.0,5.757715247395266e-155
500,819,1.444279917276934e-154,0.0,1.444279917276934e-154
500,820,3.615316504860447e-154,0.0,3.615316504860447e-154
500,821,9.031052283135508e-154,0.0,9.031052283135508e-154
500,822,2.251286494717008e-153,0.0,2.251286494717008e-153
500,823,5.600500292416342e-153,0.0,5.600500292416342e-153
500,824,1.3903680500407886e-152,0.0,1.3903680500407886e-152
500,825,3.4446321948345587e-152,0.0,3.4446321948345587e-152
500,826,8.51665896749712e-152,0.0,8.51665896749712e-152
500,827,2.1014166104872713e-151,0.0,2.1014166104872713e-151
500,828,5.1745754496018426e-151,0.0,5.1745754496018426e-151
500,829,1.271627993707379e-150,0.0,1.271627993707379e-150
500,830,3.118683778487624e-150,0.0,3.118683778487624e-150
500,831,7.633287110881545e-150,0.0,7.633287110881545e-150
500,832,1.8645924333100427e-149,0.0,1.8645924333100427e-149
500,833,4.545601366699608e-149,0.0,4.545601366699608e-149
500,834,1.1059536123932038e-148,0.0,1.1059536123932038e-148
500,835,2.6854904683598295e-148,0.0,2.6854904683598295e-148
500,836,6.508103356959005e-148,0.0,6.508103356959005e-148
500,837,1.5741001220835255e-147,0.0,1.5741001220835255e-147
500,838,3.799796082268346e-147,0.0,3.799796082268346e-147
500,839,9.154638030811673e-147,0.0,9.154638030811673e-147
500,840,2.2012933107068665e-146,0.0,2.2012933107068665e-146
500,841,5.2829120682006305e-146,0.0,5.2829120682006305e-146
500,842,1.2654076153705654e-145,0.0,1.2654076153705654e-145
500,843,3.025185019111927e-145,0.0,3.025185019111927e-145
500,844,7.21839588675011e-145,0.0,7.21839588675011e-145
500,845,1.719093565714735e-144,0.0,1.719093565714735e-144
500,846,4.0863087680599206e-144,0.0,4.0863087680599206e-144
500,847,9.694791127943823e-144,0.0,9.694791127943823e-144
500,848,2.295747359987176e-143,0.0,2.295747359987176e-143
500,849,5.426137798426987e-143,0.0,5.426137798426987e-143
500,850,1.2800924677070495e-142,0.0,1.2800924677070495e-142
500,851,3.01424366072108e-142,0.0,3.01424366072108e-142
500,852,7.08442382645023e-142,0.0,7.08442382645023e-142
500,853,1.66196753041792e-141,0.0,1.66196753041792e-141
500,854,3.891660928695166e-141,0.0,3.891660928695166e-141
500,855,9.095876065510693e-141,0.0,9.095876065510693e-141
500,856,2.122040942728494e-140,0.0,2.122040942728494e-140
500,857,4.94157344666328e-140,0.0,4.94157344666328e-140
500,858,1.1486337980823816e-139,0.0,1.1486337980823816e-139
500,859,2.6650497509853374e-139,0.0,2.6650497509853374e-139
500,860,6.172185641114453e-139,0.0,6.172185641114453e-139
500,861,1.4268722362757536e-138,0.0,1.4268722362757536e-138
500,862,3.2926543841663066e-138,0.0,3.2926543841663066e-138
500,863,7.584459643989379e-138,0.0,7.584459643989379e-138
500,864,1.7439059182064456e-137,0.0,1.7439059182064456e-137
500,865,4.002615028388414e-137,0.0,4.002615028388414e-137
500,866,9.170423534970364e-137,0.0,9.170423534970364e-137
500,867,2.097307893964854e-136,0.0,2.097307893964854e-136
500,868,4.788115539530325e-136,0.0,4.788115539530325e-136
500,869,1.0911867312286715e-135,0.0,1.0911867312286715e-135
500,870,2.4823781072783756e-135,0.0,2.4823781072783756e-135
500,871,5.637331206865342e-135,0.0,5.637331206865342e-135
500,872,1.277962998958249e-134,0.0,1.277962998958249e-134
500,873,2.892041024308647e-134,0.0,2.892041024308647e-134
500,874,6.533326712832303e-134,0.0,6.533326712832303e-134
500,875,1.4733650510218548e-133,0.0,1.4733650510218548e-133
500,876,3.3169177251733633e-133,0.0,3.3169177251733633e-133
500,877,7.454347860765002e-133,0.0,7.454347860765002e-133
500,878,1.6723897299362014e-132,0.0,1.6723897299362014e-132
500,879,3.745591867528306e-132,0.0,3.745591867528306e-132
500,880,8.374536328066974e-132,0.0,8.374536328066974e-132
500,881,1.869221041658928e-131,0.0,1.869221041658928e-131
500,882,4.1650702197046617e-131,0.0,4.1650702197046617e-131
500,883,9.265054104110518e-131,0.0,9.265054104110518e-131
500,884,2.057499477037593e-130,0.0,2.057499477037593e-130
500,885,4.561417363435224e-130,0.0,4.561417363435224e-130
500,886,1.0095558337707495e-129,0.0,1.0095558337707495e-129
500,887,2.23066043063395e-129,0.0,2.23066043063395e-129
500,888,4.9205233440546347e-129,0.0,4.9205233440546347e-129
500,889,1.0835924038224392e-128,0.0,1.0835924038224392e-128
500,890,2.382316872351915e-128,0.0,2.382316872351915e-128
500,891,5.228945374100994e-128,0.0,5.228945374100994e-128
500,892,1.1458077578094302e-127,0.0,1.1458077578094302e-127
500,893,2.506654893739085e-127,0.0,2.506654893739085e-127
500,894,5.474752805232465e-127,0.0,5.474752805232465e-127
500,895,1.193778350447144e-126,0.0,1.193778350447144e-126
500,896,2.5988075477941933e-126,0.0,2.5988075477941933e-126
500,897,5.648300413148432e-126,0.0,5.648300413148432e-126
500,898,1.2256224284666418e-125,0.0,1.2256224284666418e-125
500,899,2.6551731208468403e-125,0.0,2.6551731208468403e-125
500,900,5.742859490370084e-125,0.0,5.742859490370084e-125
500,901,1.2401228366882272e-124,0.0,1.2401228366882272e-124
500,902,2.673648660667772e-124,0.0,2.673648660667772e-124
500,903,5.755048990009098e-124,0.0,5.755048990009098e-124
500,904,1.2368034751929967e-123,0.0,1.2368034751929967e-123
500,905,2.6537577090064478e-123,0.0,2.6537577090064478e-123
500,906,5.685028490567008e-123,0.0,5.685028490567008e-123
500,907,1.215952809949929e-122,0.0,1.215952809949929e-122
500,908,2.5966617273591247e-122,0.0,2.5966617273591247e-122
500,909,5.536438569859068e-122,0.0,5.536438569859068e-122
500,910,1.1785931354054347e-121,0.0,1.1785931354054347e-121
500,911,2.5050563053777938e-121,0.0,2.5050563053777938e-121
500,912,5.316099221256183e-121,0.0,5.316099221256183e-121
500,913,1.1263996181012335e-120,0.0,1.1263996181012335e-120
500,914,2.382964424312874e-120,0.0,2.382964424312874e-120
500,915,5.0335000573813754e-120,0.0,5.0335000573813754e-120
500,916,1.061577851185025e-119,0.0,1.061577851185025e-119
500,917,2.2354484423722433e-119,0.0,2.2354484423722433e-119
500,918,4.7001344498291363e-119,0.0,4.7001344498291363e-119
500,919,9.867121707589946e-119,0.0,9.867121707589946e-119
500,920,2.0682690117727568e-118,0.0,2.0682690117727568e-118
500,921,4.328741454248918e-118,0.0,4.328741454248918e-118
500,922,9.045989665434702e-118,0.0,9.045989665434702e-118
500,923,1.8875222134877074e-117,0.0,1.8875222134877074e-117
500,924,3.93252340238014e-117,0.0,3.93252340238014e-117
500,925,8.18079532181599e-117,0.0,8.18079532181599e-117
500,926,1.699285697271682e-116,0.0,1.699285697271682e-116
500,927,3.52440353398916e-116,0.0,3.52440353398916e-116
500,928,7.298857470249719e-116,0.0,7.298857470249719e-116
500,929,1.5093009145043564e-115,0.0,1.5093009145043564e-115
500,930,3.116378100240406e-115,0.0,3.116378100240406e-115
500,931,6.425093595174541e-115,0.0,6.425093595174541e-115
500,932,1.3227123846197798e-114,0.0,1.3227123846197798e-114
500,933,2.719002828862606e-114,0.0,2.719002828862606e-114
500,934,5.581022835146507e-114,0.0,5.581022835146507e-114
500,935,1.1438773309635268e-113,0.0,1.1438773309635268e-113
500,936,2.3410367183809734e-113,0.0,2.3410367183809734e-113
500,937,4.784116111257514e-113,0.0,4.784116111257514e-113
500,938,9.762510142379206e-113,0.0,9.762510142379206e-113
500,939,1.9892490680004635e-112,0.0,1.9892490680004635e-112
500,940,4.0474945849435597e-112,0.0,4.0474945849435597e-112
500,941,8.223456476709587e-112,0.0,8.223456476709587e-112
500,942,1.668380406976201e-111,0.0,1.668380406976201e-111
500,943,3.379946829136421e-111,0.0,3.379946829136421e-111
500,944,6.837546543700749e-111,0.0,6.837546543700749e-111
500,945,1.381236002263921e-110,0.0,1.381236002263921e-110
500,946,2.786212071875201e-110,0.0,2.786212071875201e-110
500,947,5.612296995983846e-110,0.0,5.612296995983846e-110
500,948,1.1288827044525983e-109,0.0,1.1288827044525983e-109
500,949,2.267462877896693e-109,0.0,2.267462877896693e-109
500,950,4.547955750538459e-109,0.0,4.547955750538459e-109
500,951,9.109162131644328e-109,0.0,9.109162131644328e-109
500,952,1.8219156244473595e-108,0.0,1.8219156244473595e-108
500,953,3.638875338019284e-108,0.0,3.638875338019284e-108
500,954,7.257660326615908e-108,0.0,7.257660326615908e-108
500,955,1.4454999785480885e-107,0.0,1.4454999785480885e-107
500,956,2.8749677006586734e-107,0.0,2.8749677006586734e-107
500,957,5.710086809584499e-107,0.0,5.710086809584499e-107
500,958,1.1325274471049282e-106,0.0,1.1325274471049282e-106
500,959,2.2431197635203746e-106,0.0,2.2431197635203746e-106
500,960,4.436651303194898e-106,0.0,4.436651303194898e-106
500,961,8.763117650345281e-106,0.0,8.763117650345281e-106
500,962,1.7284781438414143e-105,0.0,1.7284781438414143e-105
500,963,3.404649690300583e-105,0.0,3.404649690300583e-105
500,964,6.6970824315198275e-105,0.0,6.6970824315198275e-105
500,965,1.3155425455426693e-104,0.0,1.3155425455426693e-104
500,966,2.5806645659248423e-104,0.0,2.5806645659248423e-104
500,967,5.055533404981385e-104,0.0,5.055533404981385e-104
500,968,9.890369697864506e-104,0.0,9.890369697864506e-104
500,969,1.932277630451698e-103,0.0,1.932277630451698e-103
500,970,3.769982399225054e-103,0.0,3.769982399225054e-103
500,971,7.345531826452185e-103,0.0,7.345531826452185e-103
500,972,1.4292974386647563e-102,0.0,1.4292974386647563e-102
500,973,2.777402043350689e-102,0.0,2.777402043350689e-102
500,974,5.3898038429400055e-102,0.0,5.3898038429400055e-102
500,975,1.0445435341088098e-101,0.0,1.0445435341088098e-101
500,976,2.0216259448112813e-101,0.0,2.0216259448112813e-101
500,977,3.907482316455143e-101,0.0,3.907482316455143e-101
500,978,7.54252023314004e-101,0.0,7.54252023314004e-101
500,979,1.4539868083961278e-100,0.0,1.4539868083961278e-100
500,980,2.7991762078455484e-100,0.0,2.7991762078455484e-100
500,981,5.381793902669703e-100,0.0,5.381793902669703e-100
500,982,1.033361306162997e-99,0.0,1.033361306162997e-99
500,983,1.981558453273044e-99,0.0,1.981558453273044e-99
500,984,3.794830509399788e-99,0.0,3.794830509399788e-99
500,985,7.257882280343958e-99,0.0,7.257882280343958e-99
500,986,1.3863111884235758e-98,0.0,1.3863111884235758e-98
500,987,2.6445149954330104e-98,0.0,2.6445149954330104e-98
500,988,5.038103160851311e-98,0.0,5.038103160851311e-98
500,989,9.585725913734076e-98,0.0,9.585725913734076e-98
500,990,1.82146610460065e-97,0.0,1.82146610460065e-97
500,991,3.456658833550902e-97,0.0,3.456658833550902e-97
500,992,6.551375201683308e-97,0.0,6.551375201683308e-97
500,993,1.2400812687760717e-96,0.0,1.2400812687760717e-96
500,994,2.344286711239111e-96,0.0,2.344286711239111e-96
500,995,4.426040502776045e-96,0.0,4.426040502776045e-96
500,996,8.345748500267326e-96,0.0,8.345748500267326e-96
500,997,1.5716709239342185e-95,0.0,1.5716709239342185e-95
500,998,2.956007423835816e-95,0.0,2.956007423835816e-95
500,999,5.552622542997562e-95,0.0,5.552622542997562e-95
500,1000,1.0416951962522802e-94,0.0,1.0416951962522802e-94
500,1001,1.951794956257878e-94,0.0,1.951794956257878e-94
500,1002,3.6524129897372546e-94,0.0,3.6524129897372546e-94
500,1003,6.826197581314813e-94,0.0,6.826197581314813e-94
500,1004,1.2741842862458454e-93,0.0,1.2741842862458454e-93
500,1005,2.375424162803273e-93,0.0,2.375424162803273e-93
500,1006,4.422896169248222e-93,0.0,4.422896169248222e-93
500,1007,8.224889597525292e-93,0.0,8.224889597525292e-93
500,1008,1.527609226698337e-92,0.0,1.527609226698337e-92
500,1009,2.833703651161971e-92,0.0,2.833703651161971e-92
500,1010,5.249979905635927e-92,0.0,5.249979905635927e-92
500,1011,9.714556868116517e-92,0.0,9.714556868116517e-92
500,1012,1.7953601190497158e-91,0.0,1.7953601190497158e-91
500,1013,3.313938581728687e-91,0.0,3.313938581728687e-91
500,1014,6.109458392366951e-91,0.0,6.109458392366951e-91
500,1015,1.1249349491871749e-90,0.0,1.1249349491871749e-90
500,1016,2.0688052586614005e-90,0.0,2.0688052586614005e-90
500,1017,3.7999718036261466e-90,0.0,3.7999718036261466e-90
500,1018,6.971251472538724e-90,0.0,6.971251472538724e-90
500,1019,1.2773555039374914e-89,0.0,1.2773555039374914e-89
500,1020,2.33767708172502e-89,0.0,2.33767708172502e-89
500,1021,4.2729714628769964e-89,0.0,4.2729714628769964e-89
500,1022,7.800981273485777e-89,0.0,7.800981273485777e-89
500,1023,1.4224705212199835e-88,0.0,1.4224705212199835e-88
500,1024,2.5906761880258365e-88,0.0,2.5906761880258365e-88
500,1025,4.7125918479948233e-88,0.0,4.7125918479948233e-88
500,1026,8.562180329385754e-88,0.0,8.562180329385754e-88
500,1027,1.5537737105282978e-87,0.0,1.5537737105282978e-87
500,1028,2.8162488447081815e-87,0.0,2.8162488447081815e-87
500,1029,5.098414506320169e-87,0.0,5.098414506320169e-87
500,1030,9.218942499798957e-87,0.0,9.218942499798957e-87
500,1031,1.664983410012827e-86,0.0,1.664983410012827e-86
500,1032,3.0034647431806752e-86,0.0,3.0034647431806752e-86
500,1033,5.411528735555129e-86,0.0,5.411528735555129e-86
500,1034,9.738749105812394e-86,0.0,9.738749105812394e-86
500,1035,1.7505444155279917e-85,0.0,1.7505444155279917e-85
500,1036,3.142901754190313e-85,0.0,3.142901754190313e-85
500,1037,5.636080038463754e-85,0.0,5.636080038463754e-85
500,1038,1.0095158242939496e-84,0.0,1.0095158242939496e-84
500,1039,1.8060912761721155e-84,0.0,1.8060912761721155e-84
500,1040,3.227437135596044e-84,0.0,3.227437135596044e-84
500,1041,5.760608558248628e-84,0.0,5.760608558248628e-84
500,1042,1.0270045192906971e-83,0.0,1.0270045192906971e-83
500,1043,1.8288188733072598e-83,0.0,1.8288188733072598e-83
500,1044,3.2528520957230597e-83,0.0,3.2528520957230597e-83
500,1045,5.779019320358513e-83,0.0,5.779019320358513e-83
500,1046,1.0255128486584929e-82,0.0,1.0255128486584929e-82
500,1047,1.8177163493731853e-82,0.0,1.8177163493731853e-82
500,1048,3.2181781543944565e-82,0.0,3.2181781543944565e-82
500,1049,5.691069933535365e-82,0.0,5.691069933535365e-82
500,1050,1.0052603161954991e-81,0.0,1.0052603161954991e-81
500,1051,1.7736373769198105e-81,0.0,1.7736373769198105e-81
500,1052,3.1257461191937244e-81,0.0,3.1257461191937244e-81
500,1053,5.502322436742179e-81,0.0,5.502322436742179e-81
500,1054,9.674816327553387e-81,0.0,9.674816327553387e-81
500,1055,1.6992006386071265e-80,0.0,1.6992006386071265e-80
500,1056,2.980936458032187e-80,0.0,2.980936458032187e-80
500,1057,5.223574268819479e-80,0.0,5.223574268819479e-80
500,1058,9.143041714919779e-80,0.0,9.143041714919779e-80
500,1059,1.5985358100417264e-79,0.0,1.5985358100417264e-79
500,1060,2.7916672023314337e-79,0.0,2.7916672023314337e-79
500,1061,4.869847779083897e-79,0.0,4.869847779083897e-79
500,1062,8.48551983536305e-79,0.0,8.48551983536305e-79
500,1063,1.4769088665585112e-78,0.0,1.4769088665585112e-78
500,1064,2.5676863377952465e-78,0.0,2.5676863377952465e-78
500,1065,4.459068216436635e-78,0.0,4.459068216436635e-78
500,1066,7.735011755945662e-78,0.0,7.735011755945662e-78
500,1067,1.340273385497674e-77,0.0,1.340273385497674e-77
500,1068,2.319755417563915e-77,0.0,2.319755417563915e-77
500,1069,4.010589577482053e-77,0.0,4.010589577482053e-77
500,1070,6.926156340164517e-77,0.0,6.926156340164517e-77
500,1071,1.1948000434800128e-76,0.0,1.1948000434800128e-76
500,1072,2.058817535691303e-76,0.0,2.058817535691303e-76
500,1073,3.5437330033673326e-76,0.0,3.5437330033673326e-76
500,1074,6.092919582714816e-76,0.0,6.092919582714816e-76
500,1075,1.0464344438648997e-75,0.0,1.0464344438648997e-75
500,1076,1.795235959774215e-75,0.0,1.795235959774215e-75
500,1077,3.076484886518086e-75,0.0,3.076484886518086e-75
500,1078,5.266384521628762e-75,0.0,5.266384521628762e-75
500,1079,9.005247902037715e-75,0.0,9.005247902037715e-75
500,1080,1.5381719905656836e-74,0.0,1.5381719905656836e-74
500,1081,2.62446648594972e-74,0.0,2.62446648594972e-74
500,1082,4.473061348980018e-74,0.0,4.473061348980018e-74
500,1083,7.615477684826084e-74,0.0,7.615477684826084e-74
500,1084,1.295145898151642e-73,0.0,1.295145898151642e-73
500,1085,2.200241046826926e-73,0.0,2.200241046826926e-73
500,1086,3.733813526089529e-73,0.0,3.733813526089529e-73
500,1087,6.329458379166273e-73,0.0,6.329458379166273e-73
500,1088,1.071797643303422e-72,0.0,1.071797643303422e-72
500,1089,1.8129763275811775e-72,0.0,1.8129763275811775e-72
500,1090,3.063411320272172e-72,0.0,3.063411320272172e-72
500,1091,5.170744636842334e-72,0.0,5.170744636842334e-72
500,1092,8.718388469703261e-72,0.0,8.718388469703261e-72
500,1093,1.4684374048763367e-71,0.0,1.4684374048763367e-71
500,1094,2.470651566933504e-71,0.0,2.470651566933504e-71
500,1095,4.152457026966464e-71,0.0,4.152457026966464e-71
500,1096,6.971674651918535e-71,0.0,6.971674651918535e-71
500,1097,1.1692520264086064e-70,0.0,1.1692520264086064e-70
500,1098,1.9589300898613826e-70,0.0,1.9589300898613826e-70
500,1099,3.2784627834991685e-70,0.0,3.2784627834991685e-70
500,1100,5.481038075285505e-70,0.0,5.481038075285505e-70
500,1101,9.153714070692424e-70,0.0,9.153714070692424e-70
500,1102,1.5271248619847597e-69,0.0,1.5271248619847597e-69
500,1103,2.545043153123957e-69,0.0,2.545043153123957e-69
500,1104,4.237013660491023e-69,0.0,4.237013660491023e-69
500,1105,7.046434165215825e-69,0.0,7.046434165215825e-69
500,1106,1.1706429685871545e-68,0.0,1.1706429685871545e-68
500,1107,1.9427895323425147e-68,0.0,1.9427895323425147e-68
500,1108,3.220875823358006e-68,0.0,3.220875823358006e-68
500,1109,5.334206678623259e-68,0.0,5.334206678623259e-68
500,1110,8.824985933913378e-68,0.0,8.824985933913378e-68
500,1111,1.4585026504261467e-67,0.0,1.4585026504261467e-67
500,1112,2.4079647800237317e-67,0.0,2.4079647800237317e-67
500,1113,3.9713981705501355e-67,0.0,3.9713981705501355e-67
500,1114,6.543164047797239e-67,0.0,6.543164047797239e-67
500,1115,1.076921241978315e-66,0.0,1.076921241978315e-66
500,1116,1.7706491384384048e-66,0.0,1.7706491384384048e-66
500,1117,2.908266433486898e-66,0.0,2.908266433486898e-66
500,1118,4.771881500648376e-66,0.0,4.771881500648376e-66
500,1119,7.821671284140627e-66,0.0,7.821671284140627e-66
500,1120,1.2807506548277016e-65,0.0,1.2807506548277016e-65
500,1121,2.095006587981729e-65,0.0,2.095006587981729e-65
500,1122,3.423439364367709e-65,0.0,3.423439364367709e-65
500,1123,5.5885222687037505e-65,0.0,5.5885222687037505e-65
500,1124,9.113581576483095e-65,0.0,9.113581576483095e-65
500,1125,1.4847030172216223e-64,0.0,1.4847030172216223e-64
500,1126,2.4162905357508262e-64,0.0,2.4162905357508262e-64
500,1127,3.928424559939689e-64,0.0,3.928424559939689e-64
500,1128,6.380401809055979e-64,0.0,6.380401809055979e-64
500,1129,1.0352342464185245e-63,0.0,1.0352342464185245e-63
500,1130,1.6779957602108654e-63,0.0,1.6779957602108654e-63
500,1131,2.7170983087527185e-63,0.0,2.7170983087527185e-63
500,1132,4.395241502754957e-63,0.0,4.395241502754957e-63
500,1133,7.102703127084719e-63,0.0,7.102703127084719e-63
500,1134,1.1466443618226518e-62,0.0,1.1466443618226518e-62
