horizon,k,p_convolution_exact,p_convolution_empirical,p_path_count,abs_diff_exact,abs_diff_empirical
500,53,1.6579848973315397e-25,1.14522243796936e-25,1.6579848973315376e-25,2.0662986635548023e-40,5.127624593621775e-26
500,54,5.881898802438083e-25,4.0783080259849635e-25,5.881898802438075e-25,8.265194654219209e-40,1.8035907764531114e-25
500,55,2.0441508045875727e-24,1.4227500368745049e-24,2.04415080458757e-24,2.571393892423754e-39,6.214007677130653e-25
500,56,6.961585010521454e-24,4.863814485326948e-24,6.961585010521445e-24,8.816207631167156e-39,2.0977705251944967e-24
500,57,2.324017853136486e-23,1.6299021346469589e-23,2.3240178531364816e-23,4.408103815583578e-38,6.941157184895227e-24
500,58,7.607437750784213e-23,5.355668325650488e-23,7.607437750784199e-23,1.410593220986745e-37,2.2517694251337106e-23
500,59,2.4424848565471836e-22,1.72607770697069e-22,2.442484856547179e-22,4.70197740328915e-37,7.16407149576489e-23
500,60,7.693827298123625e-22,5.457881408448741e-22,7.693827298123612e-22,1.222514124855179e-36,2.2359458896748715e-22
500,61,2.3784196799820106e-21,1.6936487605765089e-21,2.378419679982007e-21,3.76158192263132e-36,6.84770919405498e-22
500,62,7.2174624851067e-21,5.159083911858729e-21,7.217462485106689e-21,1.2037062152420224e-35,2.0583785732479596e-21
500,63,2.150509230256282e-20,1.5430591174969853e-20,2.1505092302562785e-20,3.611118645726067e-35,6.0745011275929316e-21
500,64,6.293119644790146e-20,4.532736157647395e-20,6.293119644790138e-20,8.425943506694157e-35,1.760383487142743e-20
500,65,1.8090990099748376e-19,1.308006750114563e-19,1.8090990099748352e-19,2.407412430484045e-34,5.010922598602722e-20
500,66,5.110117333370482e-19,3.7087855219599525e-19,5.110117333370475e-19,6.7407548053553255e-34,1.401331811410523e-19
500,67,1.418629588070014e-18,1.0335299303519806e-18,1.4186295880700128e-18,1.1555579666323415e-33,3.850996577180322e-19
500,68,3.871428224586025e-18,2.831251529491609e-18,3.871428224586022e-18,3.0814879110195774e-33,1.040176695094413e-18
500,69,1.038793163367182e-17,7.625872192458146e-18,1.0387931633671814e-17,6.162975822039155e-33,2.7620594412136684e-18
500,70,2.741141959660748e-17,2.0199711409300383e-17,2.7411419596607457e-17,2.1570415377137042e-32,7.211708187307074e-18
500,71,7.114835267529906e-17,5.262979567240928e-17,7.114835267529903e-17,3.697785493223493e-32,1.8518557002889746e-17
500,72,1.816824005815673e-16,1.3490650523045873e-16,1.816824005815672e-16,9.860761315262648e-32,4.677589535110847e-17
500,73,4.565170300327444e-16,3.402751335965528e-16,4.5651703003274415e-16,2.9582283945787943e-31,1.1624189643619133e-16
500,74,1.1289542769728677e-15,8.447005573813123e-16,1.1289542769728673e-15,3.944304526105059e-31,2.84253719591555e-16
500,75,2.748197268516809e-15,2.0640847670344633e-15,2.748197268516809e-15,0.0,6.841125014823457e-16
500,76,6.58637503262957e-15,4.965686284657763e-15,6.586375032629569e-15,7.888609052210118e-31,1.6206887479718056e-15
500,77,1.554335629221672e-14,1.1763344679563718e-14,1.554335629221672e-14,0.0,3.7800116126530025e-15
500,78,3.6125492920921286e-14,2.7444353174254095e-14,3.612549292092128e-14,6.310887241768095e-30,8.681139746667185e-15
500,79,8.270320802511093e-14,6.306882957543151e-14,8.270320802511091e-14,1.262177448353619e-29,1.96343784496794e-14
500,80,1.8652527095663415e-13,1.427852323580164e-13,1.8652527095663415e-13,0.0,4.374003859861775e-14
500,81,4.1450060212585366e-13,3.185106632479864e-13,4.145006021258535e-13,1.5146129380243427e-28,9.598993887786711e-14
500,82,9.077129910665471e-13,7.001652610752467e-13,9.077129910665471e-13,0.0,2.0754772999130047e-13
500,83,1.9591602251246995e-12,1.516963603880157e-12,1.9591602251246987e-12,8.077935669463161e-28,4.421966212445418e-13
500,84,4.1682133361071425e-12,3.2397264544455913e-12,4.168213336107141e-12,1.6155871338926322e-27,9.284868816615496e-13
500,85,8.742739904977671e-12,6.821174493182954e-12,8.742739904977665e-12,6.462348535570529e-27,1.9215654117947106e-12
500,86,1.8080915584214617e-11,1.4160716139591668e-11,1.8080915584214605e-11,1.2924697071141057e-26,3.9201994446229365e-12
500,87,3.68743795658367e-11,2.8989633040761163e-11,3.6874379565836684e-11,1.9387045606711586e-26,7.884746525075521e-12
500,88,7.416778617219431e-11,5.853107623821665e-11,7.416778617219426e-11,5.169878828456423e-26,1.5636709933977608e-11
500,89,1.471450781843213e-10,1.165655269870493e-10,1.4714507818432117e-10,1.2924697071141057e-25,3.0579551197271867e-11
500,90,2.8798393873217164e-10,2.290054701051443e-10,2.879839387321715e-10,1.550963648536927e-25,5.897846862702718e-11
500,91,5.560757372693423e-10,4.4387913686485087e-10,5.56075737269342e-10,3.101927297073854e-25,1.1219660040449115e-10
500,92,1.059479704393607e-09,8.489392744953762e-10,1.0594797043936067e-09,4.1359030627651384e-25,2.1054042989823045e-10
500,93,1.9920171400580255e-09,1.602249898154409e-09,1.992017140058026e-09,4.1359030627651384e-25,3.897672419036169e-10
500,94,3.696433021293084e-09,2.984511251939791e-09,3.696433021293084e-09,0.0,7.119217693532928e-10
500,95,6.770308902157859e-09,5.487216062581244e-09,6.770308902157859e-09,0.0,1.2830928395766148e-09
500,96,1.2240960291847917e-08,9.958920456830092e-09,1.2240960291847914e-08,3.308722450212111e-24,2.2820398350178223e-09
500,97,2.1849843702090833e-08,1.7844250313457712e-08,2.1849843702090833e-08,0.0,4.005593388633121e-09
500,98,3.850796069362655e-08,3.1568481313893674e-08,3.850796069362655e-08,0.0,6.939479379732875e-09
500,99,6.701385367462282e-08,5.5146881718300346e-08,6.701385367462284e-08,1.3234889800848443e-23,1.1866971956322489e-08
500,100,1.151680942436732e-07,9.51353116471219e-08,1.1516809424367326e-07,6.617444900424221e-23,2.0032782596551363e-08
500,101,1.9547625614201958e-07,1.6209020630907332e-07,1.9547625614201966e-07,7.940933880509066e-23,3.338604983294634e-08
500,102,3.277101941204447e-07,2.727758459114328e-07,3.2771019412044473e-07,5.293955920339377e-23,5.493434820901192e-08
500,103,5.426989899858682e-07,4.5344871019255394e-07,5.426989899858683e-07,1.0587911840678754e-22,8.925027979331432e-08
500,104,8.878495838917158e-07,7.446663865061491e-07,8.878495838917158e-07,0.0,1.4318319738556674e-07
500,105,1.4350548376372225e-06,1.2082145176552204e-06,1.4350548376372225e-06,0.0,2.2684031998200207e-07
500,106,2.2918328606470464e-06,1.9369200397451895e-06,2.2918328606470468e-06,4.235164736271502e-22,3.5491282090185727e-07
500,107,3.616750922943671e-06,3.0683192793687982e-06,3.6167509229436704e-06,4.235164736271502e-22,5.484316435748722e-07
500,108,5.640409177447867e-06,4.803366845429365e-06,5.640409177447868e-06,8.470329472543003e-22,8.37042332018503e-07
500,109,8.693474695515981e-06,7.431589928007107e-06,8.693474695515978e-06,3.3881317890172014e-21,1.2618847675088712e-06
500,110,1.3243436127065253e-05,1.1364287755938138e-05,1.324343612706525e-05,3.3881317890172014e-21,1.8791483711271114e-06
500,111,1.9941853627627214e-05,1.7177512075893877e-05,1.994185362762721e-05,3.3881317890172014e-21,2.7643415517333336e-06
500,112,2.9683856101327758e-05,2.566659474367177e-05,2.968385610132775e-05,6.776263578034403e-21,4.017261357655982e-06
500,113,4.368142667755437e-05,3.791385526786403e-05,4.368142667755437e-05,0.0,5.767571409690337e-06
500,114,6.355154933914866e-05,5.5370758638819605e-05,6.355154933914863e-05,2.710505431213761e-20,8.18079070032903e-06
500,115,9.141949581954552e-05,7.995513307933262e-05,9.141949581954552e-05,0.0,1.1464362740212905e-05
500,116,0.0001300363518122846,0.00011416303425159978,0.00013003635181228459,2.710505431213761e-20,1.587331756068481e-05
500,117,0.0001829082750766201,0.00016119340821630566,0.00018290827507662006,5.421010862427522e-20,2.1714866860314395e-05
500,118,0.00025443293954362776,0.00022508184007304953,0.00025443293954362765,1.0842021724855044e-19,2.935109947057812e-05
500,119,0.0003500361929375719,0.00031083740220152925,0.00035003619293757176,1.6263032587282567e-19,3.919879073604251e-05
500,120,0.00047629924824719614,0.0004245740168743543,0.000476299248247196,1.6263032587282567e-19,5.17252313728417e-05
500,121,0.0006410639232606891,0.0005736249742894617,0.0006410639232606888,3.2526065174565133e-19,6.743894897122708e-05
500,122,0.0008535007971281072,0.0007666265271424529,0.0008535007971281068,4.336808689942018e-19,8.687426998565386e-05
500,123,0.0011241230010955558,0.0010135541203856908,0.0011241230010955552,6.505213034913027e-19,0.00011056888070986432
500,124,0.0014647270901371819,0.0013256931762836094,0.0014647270901371808,1.0842021724855044e-18,0.00013903391385357137
500,125,0.001888242465913989,0.0017155258443045448,0.0018882424659139886,4.336808689942018e-19,0.00017271662160944388
500,126,0.0024084725330535575,0.0021965161458623083,0.002408472533053557,4.336808689942018e-19,0.0002119563871912488
500,127,0.0030397144905355356,0.0027827788473282506,0.0030397144905355356,0.0,0.000256935643207285
500,128,0.0037962505746755183,0.0034886224236635845,0.003796250574675518,4.336808689942018e-19,0.0003076281510119333
500,129,0.004691711673685357,0.004327963702860172,0.004691711673685358,8.673617379884035e-19,0.00036374797082518607
500,130,0.005738324277815168,0.005313621058741266,0.005738324277815168,0.0,0.0004247032190739016
500,131,0.006946063193429485,0.006456503936381689,0.006946063193429485,0.0,0.0004895592570477959
500,132,0.00832174454018013,0.007764728366179019,0.008321744540180129,1.734723475976807e-18,0.00055701617400111
500,133,0.00986810523346817,0.009242700010077756,0.009868105233468169,1.734723475976807e-18,0.0006254052233904128
500,134,0.011582925226064451,0.010890217047975081,0.01158292522606445,1.734723475976807e-18,0.0006927081780893681
500,135,0.013458255976951078,0.01270165360856122,0.013458255976951071,6.938893903907228e-18,0.0007566023683898502
500,136,0.01547982173819478,0.014665289248544065,0.015479821738194774,6.938893903907228e-18,0.0008145324896507086
500,137,0.017626658329623256,0.016762850120368933,0.017626658329623245,1.0408340855860843e-17,0.0008638082092543124
500,138,0.019871046502028703,0.01896932218377039,0.019871046502028693,1.0408340855860843e-17,0.0009017243182583012
500,139,0.02217878366002381,0.021253085796530923,0.022178783660023803,6.938893903907228e-18,0.000925697863492881
500,140,0.02450981908551611,0.02357640449230076,0.024509819085516103,6.938893903907228e-18,0.0009334145932153419
500,141,0.026819254926400603,0.025896279533877267,0.026819254926400596,6.938893903907228e-18,0.0009229753925233293
500,142,0.029058689693896834,0.02816565730332363,0.029058689693896824,1.0408340855860843e-17,0.0008930323905731938
500,143,0.031177854876368837,0.03033495061917546,0.031177854876368823,1.3877787807814457e-17,0.0008429042571933623
500,144,0.033126470806141894,0.032353809842305174,0.033126470806141874,2.0816681711721685e-17,0.0007726609638366994
500,145,0.034856227409812354,0.03417305744694706,0.03485622740981233,2.0816681711721685e-17,0.000683169962865271
500,146,0.03632278100924672,0.03574668276871018,0.03632278100924671,6.938893903907228e-18,0.0005760982405365322
500,147,0.037487651537240055,0.03703378370807765,0.03748765153724004,1.3877787807814457e-17,0.0004538678291623882
500,148,0.03831990634936025,0.038000340497292125,0.03831990634936024,6.938893903907228e-18,0.00031956585206811827
500,149,0.03879752742562265,0.03862071372458347,0.03879752742562264,6.938893903907228e-18,0.00017681370103916905
500,150,0.03890837750398157,0.03887877432887588,0.03890837750398157,0.0,2.960317510568994e-05
500,151,0.038650706129783025,0.03876859609983834,0.03865070612978302,6.938893903907228e-18,0.00011788997005532376
500,152,0.03803316665214552,0.03829466950654271,0.038033166652145504,1.3877787807814457e-17,0.00026150285439720256
500,153,0.03707434732478051,0.03747162707401998,0.037074347324780495,1.3877787807814457e-17,0.00039727974923948334
500,154,0.03580185117355892,0.03632350238938404,0.0358018511735589,2.0816681711721685e-17,0.0005216512158251405
500,155,0.03425098757433563,0.03488257449508604,0.03425098757433562,1.3877787807814457e-17,0.0006315869207504238
500,156,0.03246316129985108,0.033187874519616266,0.03246316129985107,6.938893903907228e-18,0.000724713219765194
500,157,0.03048406047447344,0.03128344999828919,0.030484060474473433,6.938893903907228e-18,0.0007993895238157592
500,158,0.028361752466756936,0.029216493202932542,0.02836175246675693,6.938893903907228e-18,0.0008547407361756132
500,159,0.026144796074476735,0.027035442438808788,0.026144796074476735,0.0,0.0008906463643320525
500,160,0.023880469985883664,0.02478815995233344,0.02388046998588366,3.469446951953614e-18,0.0009076899664497776
500,161,0.021613202649158246,0.02252027778548195,0.021613202649158236,1.0408340855860843e-17,0.000907075136323713
500,162,0.01938326904249906,0.020273785120551672,0.019383269042499054,6.938893903907228e-18,0.0008905160780526174
500,163,0.01722579737869768,0.01808590924878684,0.017225797378697675,3.469446951953614e-18,0.0008601118700891641
500,164,0.015170105531239854,0.0159883192828897,0.015170105531239849,5.204170427930421e-18,0.0008182137516498499
500,165,0.013239364827263872,0.01400665907304038,0.013239364827263867,5.204170427930421e-18,0.0007672942457765137
500,166,0.011450569407401197,0.012160395197541881,0.011450569407401195,1.734723475976807e-18,0.0007098257901406863
500,167,0.009814773777772455,0.010462948728319788,0.009814773777772453,1.734723475976807e-18,0.0006481749505473349
500,168,0.008337550173464867,0.008922066609291325,0.008337550173464867,0.0,0.0005845164358264585
500,169,0.007019611135055793,0.007540380343188866,0.007019611135055795,1.734723475976807e-18,0.0005207692081330715
500,170,0.005857541056395297,0.006316096217471487,0.005857541056395297,0.0,0.00045855516107618996
500,171,0.004844582828597614,0.005243762085082113,0.004844582828597615,8.673617379884035e-19,0.0003991792564844981
500,172,0.003971431272280603,0.00431506003520966,0.003971431272280603,0.0,0.00034362876292905707
500,173,0.003226992875246997,0.0035195812490730074,0.003226992875246997,0.0,0.0002925883738260104
500,174,0.0025990804684871134,0.00284554797427618,0.002599080468487114,4.336808689942018e-19,0.0002464675057890662
500,175,0.002075020978106447,0.0022804569368739917,0.0020750209781064464,4.336808689942018e-19,0.0002054359587675453
500,176,0.0016421635175761246,0.001811627819365,0.0016421635175761244,2.168404344971009e-19,0.0001694643017888756
