horizon,k,p_path_count,p_empirical,abs_diff
500,42,8.4064876737817e-90,0.0,8.4064876737817e-90
500,43,8.953886871144229e-89,0.0,8.953886871144229e-89
500,44,9.29983250025662e-88,0.0,9.29983250025662e-88
500,45,9.423830266926708e-87,0.0,9.423830266926708e-87
500,46,9.321397329242722e-86,0.0,9.321397329242722e-86
500,47,9.00407316484297e-85,0.0,9.00407316484297e-85
500,48,8.497594049320553e-84,0.0,8.497594049320553e-84
500,49,7.838596959781408e-83,0.0,7.838596959781408e-83
500,50,7.07041445772283e-82,0.0,7.07041445772283e-82
500,51,6.238600992108379e-81,0.0,6.238600992108379e-81
500,52,5.386792010493582e-80,0.0,5.386792010493582e-80
500,53,4.553363812643631e-79,0.0,4.553363812643631e-79
500,54,3.7691733782438945e-78,0.0,3.7691733782438945e-78
500,55,3.0564569576305036e-77,0.0,3.0564569576305036e-77
500,56,2.4287916895456682e-76,0.0,2.4287916895456682e-76
500,57,1.8919008950145203e-75,0.0,1.8919008950145203e-75
500,58,1.4450208560197112e-74,0.0,1.4450208560197112e-74
500,59,1.0825410480690041e-73,0.0,1.0825410480690041e-73
500,60,7.956676703307179e-73,0.0,7.956676703307179e-73
500,61,5.739242212221573e-72,0.0,5.739242212221573e-72
500,62,4.0637537599439846e-71,0.0,4.0637537599439846e-71
500,63,2.8252764235801032e-70,0.0,2.8252764235801032e-70
500,64,1.9291340579757893e-69,0.0,1.9291340579757893e-69
500,65,1.2940037681191449e-68,0.0,1.2940037681191449e-68
500,66,8.52866119896709e-68,0.0,8.52866119896709e-68
500,67,5.524535761718981e-67,0.0,5.524535761718981e-67
500,68,3.517829389447528e-66,0.0,3.517829389447528e-66
500,69,2.2024670960019306e-65,0.0,2.2024670960019306e-65
500,70,1.3560904548240458e-64,0.0,1.3560904548240458e-64
500,71,8.212942191187883e-64,0.0,8.212942191187883e-64
500,72,4.893544722249447e-63,0.0,4.893544722249447e-63
500,73,2.8690919741407715e-62,0.0,2.8690919741407715e-62
500,74,1.655543612105553e-61,0.0,1.655543612105553e-61
500,75,9.403487716759543e-61,0.0,9.403487716759543e-61
500,76,5.258529315293165e-60,0.0,5.258529315293165e-60
500,77,2.895605752836756e-59,0.0,2.895605752836756e-59
500,78,1.5703092736537793e-58,0.0,1.5703092736537793e-58
500,79,8.388234347872086e-58,0.0,8.388234347872086e-58
500,80,4.4143083255676857e-57,0.0,4.4143083255676857e-57
500,81,2.2889006132573184e-56,0.0,2.2889006132573184e-56
500,82,1.1695723865302639e-55,0.0,1.1695723865302639e-55
500,83,5.8901356333692805e-55,0.0,5.8901356333692805e-55
500,84,2.924031617994036e-54,0.0,2.924031617994036e-54
500,85,1.4310554742182574e-53,0.0,1.4310554742182574e-53
500,86,6.905674672099731e-53,0.0,6.905674672099731e-53
500,87,3.286148637068148e-52,0.0,3.286148637068148e-52
500,88,1.5422493035331195e-51,0.0,1.5422493035331195e-51
500,89,7.139401270288148e-51,0.0,7.139401270288148e-51
500,90,3.2603265800982545e-50,0.0,3.2603265800982545e-50
500,91,1.4689383492750377e-49,0.0,1.4689383492750377e-49
500,92,6.530388965798809e-49,0.0,6.530388965798809e-49
500,93,2.86494483660851e-48,0.0,2.86494483660851e-48
500,94,1.2404601579783655e-47,0.0,1.2404601579783655e-47
500,95,5.30133499093912e-47,0.0,5.30133499093912e-47
500,96,2.236500699302441e-46,0.0,2.236500699302441e-46
500,97,9.314910129053466e-46,0.0,9.314910129053466e-46
500,98,3.830519165314843e-45,0.0,3.830519165314843e-45
500,99,1.5554229337945122e-44,0.0,1.5554229337945122e-44
500,100,6.237245964515994e-44,0.0,6.237245964515994e-44
500,101,2.4701964215904926e-43,0.0,2.4701964215904926e-43
500,102,9.662827178574574e-43,0.0,9.662827178574574e-43
500,103,3.733791472886098e-42,0.0,3.733791472886098e-42
500,104,1.4253030910920969e-41,0.0,1.4253030910920969e-41
500,105,5.375428800690194e-41,0.0,5.375428800690194e-41
500,106,2.003107902143987e-40,0.0,2.003107902143987e-40
500,107,7.375930032193747e-40,0.0,7.375930032193747e-40
500,108,2.6840189839371695e-39,0.0,2.6840189839371695e-39
500,109,9.652618731223581e-39,0.0,9.652618731223581e-39
500,110,3.4310672035531094e-38,0.0,3.4310672035531094e-38
500,111,1.205510098545687e-37,0.0,1.205510098545687e-37
500,112,4.186994895841717e-37,0.0,4.186994895841717e-37
500,113,1.437658424412908e-36,0.0,1.437658424412908e-36
500,114,4.8804720197175035e-36,0.0,4.8804720197175035e-36
500,115,1.638141043139962e-35,0.0,1.638141043139962e-35
500,116,5.436933634559357e-35,0.0,5.436933634559357e-35
500,117,1.7844295005733275e-34,0.0,1.7844295005733275e-34
500,118,5.791834734911732e-34,0.0,5.791834734911732e-34
500,119,1.8592276207867913e-33,0.0,1.8592276207867913e-33
500,120,5.903047695998063e-33,0.0,5.903047695998063e-33
500,121,1.8538496896522842e-32,0.0,1.8538496896522842e-32
500,122,5.759090429329637e-32,0.0,5.759090429329637e-32
500,123,1.7698668148671567e-31,0.0,1.7698668148671567e-31
500,124,5.380966041975145e-31,0.0,5.380966041975145e-31
500,125,1.618594585426124e-30,0.0,1.618594585426124e-30
500,126,4.817245789958702e-30,0.0,4.817245789958702e-30
500,127,1.4186219885390193e-29,0.0,1.4186219885390193e-29
500,128,4.1339531384769856e-29,0.0,4.1339531384769856e-29
500,129,1.1921167190026656e-28,0.0,1.1921167190026656e-28
500,130,3.4021177134614534e-28,0.0,3.4021177134614534e-28
500,131,9.60903476321174e-28,0.0,9.60903476321174e-28
500,132,2.6861619906250997e-27,0.0,2.6861619906250997e-27
500,133,7.43238806428599e-27,0.0,7.43238806428599e-27
500,134,2.0355868802932527e-26,0.0,2.0355868802932527e-26
500,135,5.51870220879504e-26,0.0,5.51870220879504e-26
500,136,1.4811222839780807e-25,0.0,1.4811222839780807e-25
500,137,3.9352446085257035e-25,0.0,3.9352446085257035e-25
500,138,1.035140429633935e-24,0.0,1.035140429633935e-24
500,139,2.6958333491185935e-24,0.0,2.6958333491185935e-24
500,140,6.95139885022723e-24,0.0,6.95139885022723e-24
500,141,1.7748252383558885e-23,0.0,1.7748252383558885e-23
500,142,4.487058173026507e-23,0.0,4.487058173026507e-23
500,143,1.123333444715727e-22,0.0,1.123333444715727e-22
500,144,2.784930831691073e-22,0.0,2.784930831691073e-22
500,145,6.837485352289806e-22,0.0,6.837485352289806e-22
500,146,1.662539246618412e-21,0.0,1.662539246618412e-21
500,147,4.0036659408361754e-21,0.0,4.0036659408361754e-21
500,148,9.54928430483223e-21,0.0,9.54928430483223e-21
500,149,2.255938305571104e-20,0.0,2.255938305571104e-20
500,150,5.2788956350363835e-20,0.0,5.2788956350363835e-20
500,151,1.223585080968698e-19,0.0,1.223585080968698e-19
500,152,2.8094157451189185e-19,0.0,2.8094157451189185e-19
500,153,6.390043655564599e-19,0.0,6.390043655564599e-19
500,154,1.4398345120005948e-18,0.0,1.4398345120005948e-18
500,155,3.214082200981973e-18,0.0,3.214082200981973e-18
500,156,7.108066406017825e-18,0.0,7.108066406017825e-18
500,157,1.5574362061593196e-17,0.0,1.5574362061593196e-17
500,158,3.3810165741306745e-17,0.0,3.3810165741306745e-17
500,159,7.272375272658432e-17,0.0,7.272375272658432e-17
500,160,1.5499249799853285e-16,0.0,1.5499249799853285e-16
500,161,3.273133498105662e-16,0.0,3.273133498105662e-16
500,162,6.84933491270259e-16,0.0,6.84933491270259e-16
500,163,1.420291534045077e-15,0.0,1.420291534045077e-15
500,164,2.9185258961779934e-15,0.0,2.9185258961779934e-15
500,165,5.943180006762459e-15,0.0,5.943180006762459e-15
500,166,1.1993766881117011e-14,0.0,1.1993766881117011e-14
500,167,2.3987533762234022e-14,0.0,2.3987533762234022e-14
500,168,4.75467187072853e-14,0.0,4.75467187072853e-14
500,169,9.340538822969656e-14,0.0,9.340538822969656e-14
500,170,1.8186578531782093e-13,0.0,1.8186578531782093e-13
500,171,3.509690593852685e-13,0.0,3.509690593852685e-13
500,172,6.713303519636822e-13,0.0,6.713303519636822e-13
500,173,1.2728113031450159e-12,0.0,1.2728113031450159e-12
500,174,2.392007449013909e-12,0.0,2.392007449013909e-12
500,175,4.455968162163053e-12,0.0,4.455968162163053e-12
500,176,8.228350299448821e-12,0.0,8.228350299448821e-12
500,177,1.5062064954923265e-11,0.0,1.5062064954923265e-11
500,178,2.733172460921469e-11,0.0,2.733172460921469e-11
500,179,4.916656605679961e-11,0.0,4.916656605679961e-11
500,180,8.768037613462597e-11,0.0,8.768037613462597e-11
500,181,1.5501502963027796e-10,0.0,1.5501502963027796e-10
500,182,2.7170216731900367e-10,0.0,2.7170216731900367e-10
500,183,4.721381923903999e-10,0.0,4.721381923903999e-10
500,184,8.13411994498678e-10,0.0,8.13411994498678e-10
500,185,1.3893956230355797e-09,0.0,1.3893956230355797e-09
500,186,2.3530087164312236e-09,0.0,2.3530087164312236e-09
500,187,3.951041374114461e-09,0.0,3.951041374114461e-09
500,188,6.57806356435014e-09,0.0,6.57806356435014e-09
500,189,1.0859025566546263e-08,0.0,1.0859025566546263e-08
500,190,1.777451026945204e-08,0.0,1.777451026945204e-08
500,191,2.8848681589162998e-08,0.0,2.8848681589162998e-08
500,192,4.6428346932559196e-08,0.0,4.6428346932559196e-08
500,193,7.409290598563851e-08,0.0,7.409290598563851e-08
500,194,1.1725011411129393e-07,0.0,1.1725011411129393e-07
500,195,1.8399248675926126e-07,0.0,1.8399248675926126e-07
500,196,2.8631483908966675e-07,0.0,2.8631483908966675e-07
500,197,4.418259445850695e-07,0.0,4.418259445850695e-07
500,198,6.761275818650306e-07,0.0,6.761275818650306e-07
500,199,1.0260830639358756e-06,0.0,1.0260830639358756e-06
500,200,1.5442550112234928e-06,5e-06,3.4557449887765076e-06
500,201,2.3048582257067056e-06,0.0,2.3048582257067056e-06
500,202,3.411646581615371e-06,0.0,3.411646581615371e-06
500,203,5.0082299572481806e-06,0.0,5.0082299572481806e-06
500,204,7.291393614228968e-06,5e-06,2.291393614228968e-06
500,205,1.052806102347207e-05,0.0,1.052806102347207e-05
500,206,1.5076592242350782e-05,1.5e-05,7.65922423507816e-08
500,207,2.1413131010875024e-05,1.5e-05,6.413131010875023e-06
500,208,3.0163689356665297e-05,4.5e-05,1.4836310643334706e-05
500,209,4.2142570775819455e-05,3e-05,1.2142570775819454e-05
500,210,5.839756236077839e-05,9e-05,3.1602437639221615e-05
500,211,8.026205253377125e-05,9e-05,9.737947466228756e-06
500,212,0.00010941383576537685,0.000105,4.413835765376841e-06
500,213,0.00014793983427431235,0.000165,1.706016572568765e-05
500,214,0.00019840529176040956,0.00018,1.8405291760409544e-05
500,215,0.0002639251788068704,0.00022,4.3925178806870376e-05
500,216,0.00034823461092573177,0.000315,3.323461092573176e-05
500,217,0.0004557540530087918,0.000485,2.9245946991208224e-05
500,218,0.0005916440229426058,0.000615,2.335597705739416e-05
500,219,0.0007618429884466432,0.00088,0.00011815701155335682
500,220,0.0009730812716068488,0.001,2.6918728393151257e-05
500,221,0.0012328631495471388,0.001325,9.213685045286117e-05
500,222,0.0015494090933497824,0.00166,0.00011059090665021761
500,223,0.001931550349557128,0.00177,0.00016155034955712792
500,224,0.0023885689590505553,0.00214,0.00024856895905055534
500,225,0.002929977923102015,0.00294,1.0022076897985097e-05
500,226,0.003565238623243602,0.00368,0.0001147613767563979
500,227,0.004303415783122233,0.004175,0.0001284157831222335
500,228,0.005152774161370042,0.00518,2.7225838629957658e-05
500,229,0.0061203256414526265,0.00647,0.00034967435854737355
500,230,0.007211340212320269,0.00687,0.0003413402123202689
500,231,0.00842883920920551,0.008425,3.839209205509092e-06
500,232,0.009773093738259837,0.009845,7.190626174016258e-05
500,233,0.011241155029414748,0.0112,4.115502941474773e-05
500,234,0.01282644612330657,0.01249,0.0003364461233065705
500,235,0.014518445399147012,0.014635,0.00011655460085298851
500,236,0.016302491655821857,0.01652,0.00021750834417814252
500,237,0.018159737540662323,0.017715,0.0004447375406623211
500,238,0.020067272996614247,0.019955,0.00011227299661424606
500,239,0.021998433159468336,0.02238,0.00038156684053166495
500,240,0.023923296060921816,0.024145,0.00022170393907818345
500,241,0.025809365044977894,0.02633,0.0005206349550221055
500,242,0.0276224196142532,0.027275,0.0003474196142531985
500,243,0.029327507244762654,0.028945,0.00038250724476265527
500,244,0.030890038368459025,0.03078,0.00011003836845902698
500,245,0.03227693805030821,0.032895,0.0006180619496917936
500,246,0.033457801637514606,0.03344,1.7801637514608393e-05
500,247,0.034405998445055506,0.034855,0.0004490015549444906
500,248,0.03509966776854453,0.0345,0.0005996677685445248
500,249,0.03552255533202097,0.03616,0.0006374446679790272
500,250,0.03566464555334905,0.03587,0.0002053544466509502
500,251,0.03552255533202097,0.03564,0.00011744466797902753
500,252,0.03509966776854453,0.03525,0.00015033223145546892
500,253,0.034405998445055506,0.034705,0.00029900155494449326
500,254,0.033457801637514606,0.033015,0.0004428016375146032
500,255,0.03227693805030821,0.032055,0.0002219380503082069
500,256,0.030890038368459025,0.03067,0.00022003836845902597
500,257,0.029327507244762654,0.02968,0.00035249275523734774
500,258,0.0276224196142532,0.027735,0.0001125803857468001
500,259,0.025809365044977894,0.025425,0.00038436504497789403
500,260,0.023923296060921816,0.02407,0.00014670393907818477
500,261,0.021998433159468336,0.021715,0.00028343315946833397
500,262,0.020067272996614247,0.019665,0.0004022729966142481
500,263,0.018159737540662323,0.01801,0.00014973754066232095
500,264,0.016302491655821857,0.01631,7.5083441781441385e-06
500,265,0.014518445399147012,0.01483,0.0003115546008529875
500,266,0.01282644612330657,0.012645,0.00018144612330656985
500,267,0.011241155029414748,0.011295,5.384497058525187e-05
500,268,0.009773093738259837,0.00987,9.69062617401633e-05
500,269,0.00842883920920551,0.008265,0.0001638392092055095
500,270,0.007211340212320269,0.007125,8.634021232026886e-05
500,271,0.0061203256414526265,0.00619,6.967435854737369e-05
500,272,0.005152774161370042,0.005015,0.0001377741613700417
500,273,0.004303415783122233,0.004375,7.158421687776702e-05
500,274,0.003565238623243602,0.003465,0.00010023862324360202
500,275,0.002929977923102015,0.00296,3.002207689798515e-05
500,276,0.0023885689590505553,0.002565,0.0001764310409494447
500,277,0.001931550349557128,0.00185,8.155034955712793e-05
500,278,0.0015494090933497824,0.001495,5.4409093349782386e-05
500,279,0.0012328631495471388,0.00121,2.2863149547138915e-05
500,280,0.0009730812716068488,0.001055,8.191872839315118e-05
500,281,0.0007618429884466432,0.000705,5.68429884466432e-05
500,282,0.0005916440229426058,0.0006,8.355977057394122e-06
500,283,0.0004557540530087918,0.000475,1.9245946991208198e-05
500,284,0.00034823461092573177,0.000295,5.3234610925731755e-05
500,285,0.0002639251788068704,0.000245,1.892517880687039e-05
500,286,0.00019840529176040956,0.00013,6.840529176040957e-05
500,287,0.00014793983427431235,0.0002,5.206016572568766e-05
500,288,0.00010941383576537685,0.000105,4.413835765376841e-06
500,289,8.026205253377125e-05,6.5e-05,1.5262052533771255e-05
500,290,5.839756236077839e-05,5e-05,8.397562360778388e-06
500,291,4.2142570775819455e-05,4.5e-05,2.8574292241805477e-06
500,292,3.0163689356665297e-05,2.5e-05,5.163689356665295e-06
500,293,2.1413131010875024e-05,4e-05,1.858686898912498e-05
500,294,1.5076592242350782e-05,1.5e-05,7.65922423507816e-08
500,295,1.052806102347207e-05,1.5e-05,4.47193897652793e-06
500,296,7.291393614228968e-06,0.0,7.291393614228968e-06
500,297,5.0082299572481806e-06,0.0,5.0082299572481806e-06
500,298,3.411646581615371e-06,0.0,3.411646581615371e-06
500,299,2.3048582257067056e-06,5e-06,2.695141774293295e-06
500,300,1.5442550112234928e-06,0.0,1.5442550112234928e-06
500,301,1.0260830639358756e-06,0.0,1.0260830639358756e-06
500,302,6.761275818650306e-07,0.0,6.761275818650306e-07
500,303,4.418259445850695e-07,0.0,4.418259445850695e-07
500,304,2.8631483908966675e-07,0.0,2.8631483908966675e-07
500,305,1.8399248675926126e-07,0.0,1.8399248675926126e-07
500,306,1.1725011411129393e-07,0.0,1.1725011411129393e-07
500,307,7.409290598563851e-08,0.0,7.409290598563851e-08
500,308,4.6428346932559196e-08,0.0,4.6428346932559196e-08
500,309,2.8848681589162998e-08,0.0,2.8848681589162998e-08
500,310,1.777451026945204e-08,0.0,1.777451026945204e-08
500,311,1.0859025566546263e-08,0.0,1.0859025566546263e-08
500,312,6.57806356435014e-09,0.0,6.57806356435014e-09
500,313,3.951041374114461e-09,0.0,3.951041374114461e-09
500,314,2.3530087164312236e-09,0.0,2.3530087164312236e-09
500,315,1.3893956230355797e-09,0.0,1.3893956230355797e-09
500,316,8.13411994498678e-10,0.0,8.13411994498678e-10
500,317,4.721381923903999e-10,0.0,4.721381923903999e-10
500,318,2.7170216731900367e-10,0.0,2.7170216731900367e-10
500,319,1.5501502963027796e-10,0.0,1.5501502963027796e-10
500,320,8.768037613462597e-11,0.0,8.768037613462597e-11
500,321,4.916656605679961e-11,0.0,4.916656605679961e-11
500,322,2.733172460921469e-11,0.0,2.733172460921469e-11
500,323,1.5062064954923265e-11,0.0,1.5062064954923265e-11
500,324,8.228350299448821e-12,0.0,8.228350299448821e-12
500,325,4.455968162163053e-12,0.0,4.455968162163053e-12
500,326,2.392007449013909e-12,0.0,2.392007449013909e-12
500,327,1.2728113031450159e-12,0.0,1.2728113031450159e-12
500,328,6.713303519636822e-13,0.0,6.713303519636822e-13
500,329,3.509690593852685e-13,0.0,3.509690593852685e-13
500,330,1.8186578531782093e-13,0.0,1.8186578531782093e-13
500,331,9.340538822969656e-14,0.0,9.340538822969656e-14
500,332,4.75467187072853e-14,0.0,4.75467187072853e-14
500,333,2.3987533762234022e-14,0.0,2.3987533762234022e-14
500,334,1.1993766881117011e-14,0.0,1.1993766881117011e-14
500,335,5.943180006762459e-15,0.0,5.943180006762459e-15
500,336,2.9185258961779934e-15,0.0,2.9185258961779934e-15
500,337,1.420291534045077e-15,0.0,1.420291534045077e-15
500,338,6.84933491270259e-16,0.0,6.84933491270259e-16
500,339,3.273133498105662e-16,0.0,3.273133498105662e-16
500,340,1.5499249799853285e-16,0.0,1.5499249799853285e-16
500,341,7.272375272658432e-17,0.0,7.272375272658432e-17
500,342,3.3810165741306745e-17,0.0,3.3810165741306745e-17
500,343,1.5574362061593196e-17,0.0,1.5574362061593196e-17
500,344,7.108066406017825e-18,0.0,7.108066406017825e-18
500,345,3.214082200981973e-18,0.0,3.214082200981973e-18
500,346,1.4398345120005948e-18,0.0,1.4398345120005948e-18
500,347,6.390043655564599e-19,0.0,6.390043655564599e-19
500,348,2.8094157451189185e-19,0.0,2.8094157451189185e-19
500,349,1.223585080968698e-19,0.0,1.223585080968698e-19
500,350,5.2788956350363835e-20,0.0,5.2788956350363835e-20
500,351,2.255938305571104e-20,0.0,2.255938305571104e-20
500,352,9.54928430483223e-21,0.0,9.54928430483223e-21
500,353,4.0036659408361754e-21,0.0,4.0036659408361754e-21
500,354,1.662539246618412e-21,0.0,1.662539246618412e-21
500,355,6.837485352289806e-22,0.0,6.837485352289806e-22
500,356,2.784930831691073e-22,0.0,2.784930831691073e-22
500,357,1.123333444715727e-22,0.0,1.123333444715727e-22
500,358,4.487058173026507e-23,0.0,4.487058173026507e-23
500,359,1.7748252383558885e-23,0.0,1.7748252383558885e-23
500,360,6.95139885022723e-24,0.0,6.95139885022723e-24
500,361,2.6958333491185935e-24,0.0,2.6958333491185935e-24
500,362,1.035140429633935e-24,0.0,1.035140429633935e-24
500,363,3.9352446085257035e-25,0.0,3.9352446085257035e-25
500,364,1.4811222839780807e-25,0.0,1.4811222839780807e-25
500,365,5.51870220879504e-26,0.0,5.51870220879504e-26
500,366,2.0355868802932527e-26,0.0,2.0355868802932527e-26
500,367,7.43238806428599e-27,0.0,7.43238806428599e-27
500,368,2.6861619906250997e-27,0.0,2.6861619906250997e-27
500,369,9.60903476321174e-28,0.0,9.60903476321174e-28
500,370,3.4021177134614534e-28,0.0,3.4021177134614534e-28
500,371,1.1921167190026656e-28,0.0,1.1921167190026656e-28
500,372,4.1339531384769856e-29,0.0,4.1339531384769856e-29
500,373,1.4186219885390193e-29,0.0,1.4186219885390193e-29
500,374,4.817245789958702e-30,0.0,4.817245789958702e-30
500,375,1.618594585426124e-30,0.0,1.618594585426124e-30
500,376,5.380966041975145e-31,0.0,5.380966041975145e-31
500,377,1.7698668148671567e-31,0.0,1.7698668148671567e-31
500,378,5.759090429329637e-32,0.0,5.759090429329637e-32
500,379,1.8538496896522842e-32,0.0,1.8538496896522842e-32
500,380,5.903047695998063e-33,0.0,5.903047695998063e-33
500,381,1.8592276207867913e-33,0.0,1.8592276207867913e-33
500,382,5.791834734911732e-34,0.0,5.791834734911732e-34
500,383,1.7844295005733275e-34,0.0,1.7844295005733275e-34
500,384,5.436933634559357e-35,0.0,5.436933634559357e-35
500,385,1.638141043139962e-35,0.0,1.638141043139962e-35
500,386,4.8804720197175035e-36,0.0,4.8804720197175035e-36
500,387,1.437658424412908e-36,0.0,1.437658424412908e-36
500,388,4.186994895841717e-37,0.0,4.186994895841717e-37
500,389,1.205510098545687e-37,0.0,1.205510098545687e-37
500,390,3.4310672035531094e-38,0.0,3.4310672035531094e-38
500,391,9.652618731223581e-39,0.0,9.652618731223581e-39
